store_id,store_size,store_rating,beat_id,region,city,lat,lon,sale_date,category,product,price,units_sold,amount,customer_rating
C3-010,Large,4.5,C3,Central,Faridpur,23.62891083942782,89.8006737757808,2025-09-07,Clothing,Handbag,2076.752134217853,87,180677.44,4.8
C3-010,Large,4.5,C3,Central,Faridpur,23.632912876999928,89.8064117382991,2025-07-25,Clothing,Jeans,1581.6266968125763,121,191376.83,3.4
C3-010,Large,4.5,C3,Central,Faridpur,23.632159474513696,89.80626599467587,2025-01-18,Clothing,Shoes,3702.986673948153,91,336971.79,4.1
C3-010,Large,4.5,C3,Central,Faridpur,23.63695255642316,89.80389252179627,2025-09-03,Clothing,T-Shirt,553.330986495675,64,35413.18,3.4
C3-010,Large,4.5,C3,Central,Faridpur,23.628198851769326,89.8004960011912,2025-07-05,Clothing,T-Shirt,1754.650511152348,86,150899.94,3.1
C3-010,Large,4.5,C3,Central,Faridpur,23.633380699906102,89.80680960180386,2025-08-05,Grocery,Rice (5kg),589.6264718532053,151,89033.6,4.5
C3-010,Large,4.5,C3,Central,Faridpur,23.63123617273321,89.80764068227616,2025-07-31,Furniture,Bookshelf,32815.41543705259,9,295338.74,4.9
C3-010,Large,4.5,C3,Central,Faridpur,23.627335893837735,89.80335029304761,2024-12-24,Sports,Treadmill,10036.16761694623,24,240868.02,4.8
C3-010,Large,4.5,C3,Central,Faridpur,23.62771864234295,89.80460089743126,2025-07-29,Clothing,Shoes,3493.117068537136,76,265476.9,4.5
C3-010,Large,4.5,C3,Central,Faridpur,23.62746268176933,89.80620392285866,2025-09-01,Furniture,Table,38167.523274803985,17,648847.9,4.6
C3-010,Large,4.5,C3,Central,Faridpur,23.635735906253807,89.80187320825355,2025-03-13,Clothing,Sunglasses,3073.3852522675134,115,353439.3,3.3
C3-010,Large,4.5,C3,Central,Faridpur,23.627955491294262,89.80420967246529,2025-07-29,Beauty,Face Mask,1241.4503448082653,42,52140.91,4.8
C3-010,Large,4.5,C3,Central,Faridpur,23.627899328646336,89.80721863815482,2025-09-23,Electronics,Laptop,73562.34551823787,50,3678117.28,3.1
C3-010,Large,4.5,C3,Central,Faridpur,23.63062355324089,89.80421128151347,2024-11-18,Grocery,Sugar (1kg),340.5720342660688,151,51426.38,4.5
C3-010,Large,4.5,C3,Central,Faridpur,23.62711159646327,89.79960173010484,2025-01-31,Grocery,Cooking Oil (1L),508.0168500431817,130,66042.19,4.4
C3-010,Large,4.5,C3,Central,Faridpur,23.628260036244708,89.80092711391868,2025-04-12,Electronics,Power Bank,14068.935191199058,27,379861.25,4.1
C3-010,Large,4.5,C3,Central,Faridpur,23.63588134922898,89.80537708177408,2025-08-29,Beauty,Shampoo,3599.580472565766,39,140383.64,3.0
C3-010,Large,4.5,C3,Central,Faridpur,23.63194262650838,89.8005080856397,2024-10-06,Clothing,T-Shirt,3003.40548190021,54,162183.9,4.4
C3-010,Large,4.5,C3,Central,Faridpur,23.63267468517424,89.80331337331391,2025-05-06,Furniture,Bed,18811.347191124827,13,244547.51,3.3
C3-010,Large,4.5,C3,Central,Faridpur,23.63331815179436,89.80063408569143,2025-05-08,Beauty,Perfume,2162.227008013005,48,103786.9,3.7
C3-010,Large,4.5,C3,Central,Faridpur,23.633263569786205,89.79926046839428,2024-12-20,Grocery,Honey (500g),279.8087736917495,216,60438.7,4.6
C3-010,Large,4.5,C3,Central,Faridpur,23.62762792586104,89.80681663503773,2025-06-29,Beauty,Face Cream,693.0290024131444,27,18711.78,3.3
C3-010,Large,4.5,C3,Central,Faridpur,23.63239486762408,89.8004167735525,2025-05-13,Grocery,Milk Powder (400g),584.1830475018398,300,175254.91,3.2
C3-011,Large,4.5,C3,Central,Faridpur,23.608115115501302,89.79739585392267,2025-08-18,HomeAppliances,Refrigerator,21115.037947887417,16,337840.61,3.2
C3-011,Large,4.5,C3,Central,Faridpur,23.60837369363695,89.7933549670309,2024-11-18,Beauty,Shampoo,4502.876287736404,48,216138.06,3.1
C3-011,Large,4.5,C3,Central,Faridpur,23.61113162152101,89.79716085807534,2025-05-15,Electronics,Tablet,37317.523471852764,59,2201733.88,4.1
C3-011,Large,4.5,C3,Central,Faridpur,23.60786975298285,89.79886217759936,2025-06-09,HomeAppliances,Microwave,20771.32497567994,28,581597.1,4.6
C3-011,Large,4.5,C3,Central,Faridpur,23.61387208667124,89.80069524152624,2024-12-05,Grocery,Honey (500g),612.7122671875912,134,82103.44,4.9
C3-011,Large,4.5,C3,Central,Faridpur,23.608231449317426,89.80119207951174,2025-09-25,Electronics,Smartwatch,12498.408073931161,27,337457.02,4.9
C3-011,Large,4.5,C3,Central,Faridpur,23.6068366991135,89.7934512686665,2025-07-08,Clothing,Shoes,600.9952088861153,51,30650.76,3.2
C3-011,Large,4.5,C3,Central,Faridpur,23.606488459566545,89.7957993625965,2025-04-13,Electronics,Smartwatch,52511.341089700625,60,3150680.47,3.3
C3-011,Large,4.5,C3,Central,Faridpur,23.607122375675754,89.80152408692041,2025-09-30,HomeAppliances,Electric Fan,33169.314575459226,13,431201.09,4.8
C3-011,Large,4.5,C3,Central,Faridpur,23.606589774548905,89.79709086077636,2024-12-26,Grocery,Rice (5kg),115.8091736063783,73,8454.07,3.9
C3-011,Large,4.5,C3,Central,Faridpur,23.61067507853906,89.80182519589056,2025-02-26,Sports,Cricket Bat,19395.40475167747,39,756420.79,3.4
C3-011,Large,4.5,C3,Central,Faridpur,23.61233197678955,89.79304414414663,2025-06-04,Furniture,Table,7671.220708346129,16,122739.53,4.7
C3-011,Large,4.5,C3,Central,Faridpur,23.611334137024656,89.79296795498466,2025-07-31,Grocery,Tea (250g),661.2536807908041,178,117703.16,4.4
C3-011,Large,4.5,C3,Central,Faridpur,23.612043548175393,89.79234991956515,2025-03-07,Furniture,Sofa,56968.99628884328,13,740596.95,3.1
C3-011,Large,4.5,C3,Central,Faridpur,23.6080253364819,89.80176168481499,2024-12-17,Grocery,Cooking Oil (1L),364.43803031873523,82,29883.92,3.5
C3-011,Large,4.5,C3,Central,Faridpur,23.604565816914985,89.79318228277255,2025-05-30,HomeAppliances,Microwave,40300.988068406165,12,483611.86,4.6
C3-011,Large,4.5,C3,Central,Faridpur,23.6094917570783,89.80171167071973,2024-11-13,HomeAppliances,Blender,28114.962835625785,17,477954.37,3.4
C3-011,Large,4.5,C3,Central,Faridpur,23.604818031530655,89.79516987088562,2025-04-29,Beauty,Sunscreen,3701.555118945101,52,192480.87,4.6
C3-011,Large,4.5,C3,Central,Faridpur,23.61156188111583,89.79523610170754,2024-12-28,Beauty,Shampoo,3987.386033412346,38,151520.67,3.9
C3-011,Large,4.5,C3,Central,Faridpur,23.604563411012943,89.80117547042873,2025-01-06,Electronics,Laptop,10506.357509977775,48,504305.16,3.9
C3-011,Large,4.5,C3,Central,Faridpur,23.610354435888908,89.80182747835862,2025-09-27,Clothing,Sunglasses,3821.0546038797147,82,313326.48,3.4
C3-011,Large,4.5,C3,Central,Faridpur,23.612154216744315,89.79296553101906,2025-06-23,Grocery,Cooking Oil (1L),551.4896069452565,113,62318.33,4.6
C3-011,Large,4.5,C3,Central,Faridpur,23.612913310479836,89.79961213666765,2024-12-13,Clothing,Handbag,2099.894798092335,46,96595.16,3.3
C3-011,Large,4.5,C3,Central,Faridpur,23.611355554450313,89.79937362623716,2024-10-14,Furniture,Office Chair,56213.93847056819,17,955636.95,4.5
C3-011,Large,4.5,C3,Central,Faridpur,23.606151026755924,89.80056676829372,2025-08-21,Grocery,Tea (250g),93.69298076387997,123,11524.24,4.1
C3-011,Large,4.5,C3,Central,Faridpur,23.613718882611465,89.79699468286047,2024-12-31,Clothing,Jeans,3631.515432629608,104,377677.6,4.3
C3-011,Large,4.5,C3,Central,Faridpur,23.606759109178732,89.79765487352662,2025-04-04,Clothing,Jeans,2034.1930705914708,84,170872.22,4.4
C3-011,Large,4.5,C3,Central,Faridpur,23.613780132660576,89.79413450962805,2025-04-08,Beauty,Sunscreen,2022.1463692529983,61,123350.93,3.1
C3-011,Large,4.5,C3,Central,Faridpur,23.613966044068388,89.79528308589335,2025-07-17,Clothing,T-Shirt,1160.4233816575347,141,163619.7,4.8
C3-011,Large,4.5,C3,Central,Faridpur,23.607376081022455,89.79613217677846,2025-07-19,Electronics,Smartwatch,101701.3231448389,38,3864650.28,4.0
C3-011,Large,4.5,C3,Central,Faridpur,23.608408432454446,89.800674317905,2024-11-04,Electronics,Tablet,28051.131824187447,50,1402556.59,4.7
C3-011,Large,4.5,C3,Central,Faridpur,23.60531342405698,89.80190232771943,2025-06-27,Beauty,Sunscreen,370.94804626607606,50,18547.4,4.4
C3-011,Large,4.5,C3,Central,Faridpur,23.613299523659737,89.79422110522756,2024-11-01,Sports,Dumbbell Set,1031.4716537900042,27,27849.73,3.2
C3-011,Large,4.5,C3,Central,Faridpur,23.608153696525864,89.79263333479021,2025-01-04,Grocery,Sugar (1kg),204.79550304278933,198,40549.51,4.2
C3-011,Large,4.5,C3,Central,Faridpur,23.607000397680338,89.79620801726851,2024-12-02,Clothing,Handbag,3179.014232869525,76,241605.08,3.3
C3-011,Large,4.5,C3,Central,Faridpur,23.613598101980156,89.7942449952622,2025-06-17,Sports,Football,12957.95187322667,22,285074.94,3.0
C3-011,Large,4.5,C3,Central,Faridpur,23.609684866586353,89.80187696415523,2024-11-19,Grocery,Milk Powder (400g),273.28726972452455,209,57117.04,3.2
C3-011,Large,4.5,C3,Central,Faridpur,23.60618553237,89.7988989629146,2025-04-07,Beauty,Shampoo,3407.813419087566,48,163575.04,3.7
C3-011,Large,4.5,C3,Central,Faridpur,23.609344468086448,89.79714916695389,2025-07-13,HomeAppliances,Refrigerator,17837.462782419614,17,303236.87,3.7
C3-012,Small,3.8,C3,Central,Faridpur,23.578264375982737,89.80591324598107,2025-03-27,Clothing,Shoes,3271.9164608068986,68,222490.32,3.5
C3-012,Small,3.8,C3,Central,Faridpur,23.5750319836405,89.81305127595355,2025-08-20,Clothing,Handbag,1679.7725032455198,98,164617.71,4.7
C3-012,Small,3.8,C3,Central,Faridpur,23.574183392247146,89.81183059287368,2025-04-12,Furniture,Wardrobe,57675.23906958239,14,807453.35,4.8
C3-012,Small,3.8,C3,Central,Faridpur,23.569283917502258,89.80720708348953,2024-10-07,Furniture,Office Chair,5886.844400551718,14,82415.82,3.1
C3-012,Small,3.8,C3,Central,Faridpur,23.572457473649052,89.80777457265631,2025-02-11,HomeAppliances,Refrigerator,17362.58117508045,23,399339.37,4.9
C3-012,Small,3.8,C3,Central,Faridpur,23.578417721906156,89.80418852874074,2024-11-07,Beauty,Shampoo,2962.0105337982664,41,121442.43,4.8
C3-012,Small,3.8,C3,Central,Faridpur,23.576761342354892,89.80615584704239,2024-10-19,HomeAppliances,Electric Fan,28868.668167007192,20,577373.36,4.2
C3-012,Small,3.8,C3,Central,Faridpur,23.57039022916676,89.8097442926875,2025-06-19,Clothing,Sunglasses,3029.956157968543,99,299965.66,4.4
C3-012,Small,3.8,C3,Central,Faridpur,23.574180531140954,89.80504573222213,2025-02-08,Electronics,Laptop,114275.10460002547,39,4456729.08,3.5
C3-012,Small,3.8,C3,Central,Faridpur,23.570107134889057,89.8036109497374,2025-02-09,Electronics,Smartwatch,41672.818859690786,43,1791931.21,3.3
C3-012,Small,3.8,C3,Central,Faridpur,23.576116868567123,89.80996065189476,2025-08-23,Clothing,Shoes,3323.1728163355106,68,225975.75,3.5
C3-012,Small,3.8,C3,Central,Faridpur,23.56910848645135,89.81178885792477,2025-04-26,Clothing,T-Shirt,2328.0260638985696,75,174601.95,3.3
C3-012,Small,3.8,C3,Central,Faridpur,23.573410544197422,89.80822821434982,2025-07-15,Grocery,Rice (5kg),438.239969419107,311,136292.63,4.2
C3-012,Small,3.8,C3,Central,Faridpur,23.57655681310396,89.81078645311055,2025-01-18,Electronics,Smartwatch,26004.510283575237,43,1118193.94,4.3
C3-012,Small,3.8,C3,Central,Faridpur,23.577713736648366,89.80867856365654,2025-08-05,Sports,Dumbbell Set,3942.48535358948,46,181354.33,3.2
C3-012,Small,3.8,C3,Central,Faridpur,23.57142316241077,89.80843910517068,2025-01-31,Clothing,Jeans,817.9498497216782,127,103879.63,3.2
C3-012,Small,3.8,C3,Central,Faridpur,23.576185481295386,89.80968269111659,2025-08-23,Beauty,Sunscreen,4722.954737057739,49,231424.78,4.2
C3-012,Small,3.8,C3,Central,Faridpur,23.574120892915737,89.809279781098,2025-01-18,Grocery,Rice (5kg),627.6301958970806,117,73432.73,4.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.584481345008818,90.48889072856434,2025-03-29,Electronics,Headphones,46340.42388937525,45,2085319.08,4.8
C4-001,Medium,4.7,C4,Central,Narayanganj,23.5837488007267,90.48333058596225,2024-10-28,HomeAppliances,Microwave,12604.197540338615,12,151250.37,3.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579907305967147,90.48319306197514,2025-09-27,Grocery,Cooking Oil (1L),257.1476015985913,145,37286.4,4.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.57848087568586,90.48885786556696,2025-09-21,Grocery,Spice Mix,112.24164306865818,241,27050.24,3.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58488905973881,90.48246890058316,2025-04-18,Clothing,T-Shirt,1861.844721971062,99,184322.63,3.6
C4-001,Medium,4.7,C4,Central,Narayanganj,23.583520613830554,90.48833350597815,2024-10-17,Electronics,Power Bank,32806.66529296318,43,1410686.61,4.8
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58791706239792,90.48976244867973,2025-02-18,Grocery,Rice (5kg),637.8431571721834,268,170941.97,3.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58070632984075,90.48713668531242,2024-11-16,Sports,Football,12792.21965818372,41,524481.01,4.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.587881301804845,90.48597052246704,2024-12-23,Electronics,Bluetooth Speaker,76491.92802148392,68,5201451.11,4.2
C4-001,Medium,4.7,C4,Central,Narayanganj,23.586587988605306,90.48864328282497,2025-07-17,Furniture,Wardrobe,5358.931966664612,18,96460.78,3.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.5852790975438,90.48196872445324,2025-02-13,Sports,Badminton Racket,20120.3447567318,37,744452.76,4.7
C4-001,Medium,4.7,C4,Central,Narayanganj,23.585555994559595,90.48945378396607,2024-12-14,Furniture,Bed,30698.760032003716,25,767469.0,3.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58836376324362,90.48649778715199,2025-01-03,Grocery,Milk Powder (400g),741.6453654776129,127,94188.96,4.7
C4-001,Medium,4.7,C4,Central,Narayanganj,23.586409468551373,90.49044140645698,2025-02-18,Grocery,Spice Mix,340.6502303464341,174,59273.14,3.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.5784940361648,90.48666579196873,2025-07-04,Grocery,Milk Powder (400g),142.69916026733415,150,21404.87,3.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.581670630537882,90.48732104242826,2024-10-06,Clothing,Dress,888.4411217278397,108,95951.64,4.6
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58097417477162,90.48509894718971,2025-04-25,Furniture,Sofa,54897.97208462653,7,384285.8,3.8
C4-001,Medium,4.7,C4,Central,Narayanganj,23.585050618330335,90.48767498234226,2024-10-29,Electronics,Smartwatch,94404.64438701463,41,3870590.42,3.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58694167082311,90.48595860750122,2024-10-05,HomeAppliances,Air Conditioner,43869.38301708193,19,833518.28,4.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.583779038988514,90.48691900045378,2025-06-21,HomeAppliances,Air Conditioner,20105.942708176713,23,462436.68,3.6
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579249448615514,90.48368470574574,2025-03-09,Grocery,Rice (5kg),272.69968798011575,129,35178.26,4.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.57854746781124,90.48766743100984,2024-11-26,Grocery,Milk Powder (400g),668.4543842849754,118,78877.62,4.1
C4-001,Medium,4.7,C4,Central,Narayanganj,23.584226548600604,90.48388610300076,2025-07-25,Furniture,Dining Set,21622.859465082096,15,324342.89,4.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579064151221285,90.48445869983055,2025-01-11,Electronics,Smartphone,102255.55859756304,27,2760900.08,4.1
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579271143256342,90.49058272539227,2025-09-27,Beauty,Face Mask,3182.6953483424363,48,152769.38,3.9
C4-001,Medium,4.7,C4,Central,Narayanganj,23.587221813829384,90.48642263315928,2025-03-23,Clothing,Jacket,748.6473427301717,90,67378.26,4.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58225613275488,90.48871085215883,2025-08-22,Clothing,Jacket,3133.417240364882,81,253806.8,3.9
C4-001,Medium,4.7,C4,Central,Narayanganj,23.585226461219477,90.48172268003668,2024-12-12,Electronics,Laptop,50187.19688738003,30,1505615.91,3.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579873560843446,90.48477359323465,2025-06-04,Electronics,Headphones,41983.191191497965,39,1637344.46,3.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.581389778948495,90.48665948450459,2024-10-25,Clothing,Shoes,2675.0018636428736,75,200625.14,4.8
C4-001,Medium,4.7,C4,Central,Narayanganj,23.583981025377,90.48650227259259,2025-03-09,Beauty,Lipstick,1372.6048186392302,45,61767.22,4.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.584142104165156,90.48139541062193,2025-01-15,Sports,Yoga Mat,18332.429480166626,50,916621.47,4.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.57902843182741,90.48720655079951,2025-07-22,Beauty,Lipstick,1647.5962409966396,22,36247.12,4.6
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58732116975953,90.48934722494387,2025-05-04,Sports,Dumbbell Set,8366.976668020607,29,242642.32,4.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.581268113620688,90.48639741166511,2025-05-13,Sports,Treadmill,10218.548943030806,30,306556.47,4.1
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58598163809549,90.4885526291485,2024-10-16,Grocery,Rice (5kg),535.241243264416,280,149867.55,3.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.586546540327046,90.4888400338095,2024-11-17,Furniture,Dining Set,40644.797075025235,22,894185.54,3.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.583303409754578,90.48742620285915,2025-08-04,HomeAppliances,Refrigerator,12925.260790568216,10,129252.61,4.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58381971442796,90.48264222497315,2025-02-24,Furniture,Bed,43463.640100792785,17,738881.88,3.8
C4-001,Medium,4.7,C4,Central,Narayanganj,23.578681462609747,90.48244099452619,2024-11-21,Furniture,Office Chair,42696.66558641622,16,683146.65,3.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.583412868518977,90.4899958775556,2025-02-07,Furniture,Bed,26705.380821767772,11,293759.19,3.2
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58648785449341,90.48470395003658,2025-02-08,Clothing,Jeans,1834.11036281603,37,67862.08,4.7
C4-001,Medium,4.7,C4,Central,Narayanganj,23.580381882798616,90.48282181948183,2024-11-30,Clothing,Jacket,3778.388130398822,99,374060.42,3.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58119857574341,90.49038314234403,2025-07-03,Electronics,Camera,65120.19711527992,65,4232812.81,4.9
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58226252102649,90.48380193963942,2025-01-04,Clothing,Jacket,1236.730406522769,19,23497.88,4.8
C4-001,Medium,4.7,C4,Central,Narayanganj,23.57997761848584,90.48619833812384,2025-06-13,Beauty,Sunscreen,3377.693847865031,90,303992.45,4.7
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58436829932002,90.48275708909114,2025-06-25,Grocery,Honey (500g),386.2768684329478,59,22790.34,3.9
C4-001,Medium,4.7,C4,Central,Narayanganj,23.582896732930788,90.48480764465148,2025-08-03,Beauty,Sunscreen,2053.7862833052022,92,188948.34,3.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.584035960069208,90.48459023315158,2025-05-17,Furniture,Bed,28679.28481645104,17,487547.84,4.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.581740460707017,90.481802982931,2024-10-19,Electronics,Camera,49475.80409850199,51,2523266.01,3.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58425089201467,90.487685155495,2025-06-20,Grocery,Rice (5kg),430.13373061374074,192,82585.68,3.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58741580063082,90.48439223670567,2025-07-19,Clothing,Sunglasses,2162.667789340561,83,179501.43,4.5
C4-001,Medium,4.7,C4,Central,Narayanganj,23.582035853201862,90.4895583998058,2024-11-13,Grocery,Spice Mix,629.5067263407537,180,113311.21,4.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58570092324347,90.48708069701388,2025-06-23,HomeAppliances,Microwave,25507.54617424467,28,714211.29,4.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579501741499246,90.48504629155866,2025-04-16,HomeAppliances,Microwave,16051.93825966902,14,224727.14,3.9
C4-001,Medium,4.7,C4,Central,Narayanganj,23.579357557067596,90.48818735321784,2025-04-10,Sports,Football,21526.43262048237,13,279843.62,4.9
C4-001,Medium,4.7,C4,Central,Narayanganj,23.585982732941936,90.49047675610336,2025-04-11,Clothing,Jacket,2728.327113364697,67,182797.92,4.0
C4-001,Medium,4.7,C4,Central,Narayanganj,23.5849026082892,90.48575378548946,2025-07-16,Furniture,Wardrobe,38926.22551021898,15,583893.38,3.4
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58529463693669,90.48262017833022,2025-06-06,Grocery,Spice Mix,54.2920907194524,230,12487.18,3.1
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58754217784907,90.48516707233229,2025-04-18,Electronics,Power Bank,54902.76220215297,48,2635332.59,3.1
C4-001,Medium,4.7,C4,Central,Narayanganj,23.582067948737055,90.48517577449076,2024-11-07,Furniture,Table,26363.292331894107,20,527265.85,3.3
C4-001,Medium,4.7,C4,Central,Narayanganj,23.58261893987015,90.4858722514418,2025-05-24,Furniture,Office Chair,43965.72814314017,20,879314.56,4.7
C4-002,Small,5.0,C4,Central,Narayanganj,23.601856778712463,90.54003410368664,2024-11-14,Clothing,Handbag,2167.960277637859,117,253651.35,3.3
C4-002,Small,5.0,C4,Central,Narayanganj,23.59984714787618,90.54051389064749,2025-09-23,Electronics,Headphones,119356.79734720426,54,6445267.06,4.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.601666637377683,90.54273833961271,2025-02-15,Electronics,Headphones,34779.663190353785,45,1565084.84,4.6
C4-002,Small,5.0,C4,Central,Narayanganj,23.602780150827005,90.54021806844808,2025-06-03,Grocery,Sugar (1kg),691.4468891732002,304,210199.85,4.3
C4-002,Small,5.0,C4,Central,Narayanganj,23.596806886488174,90.538705338122,2025-01-09,Grocery,Sugar (1kg),167.43591893481292,126,21096.93,3.3
C4-002,Small,5.0,C4,Central,Narayanganj,23.594657147873473,90.54011860194083,2024-12-30,Grocery,Rice (5kg),174.61906520692932,206,35971.53,4.4
C4-002,Small,5.0,C4,Central,Narayanganj,23.599623248871783,90.53914528937257,2024-12-03,Grocery,Milk Powder (400g),742.8146163429801,161,119593.15,5.0
C4-002,Small,5.0,C4,Central,Narayanganj,23.594407628257773,90.53840882286079,2025-02-09,Electronics,Laptop,30861.838599917937,29,894993.32,3.3
C4-002,Small,5.0,C4,Central,Narayanganj,23.599301746132923,90.5451811874016,2025-04-12,Furniture,Wardrobe,52735.142579038176,10,527351.43,3.4
C4-002,Small,5.0,C4,Central,Narayanganj,23.596965926235217,90.54482009679647,2025-05-16,Electronics,Tablet,18198.38074636507,32,582348.18,4.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.597673634038348,90.5431394953505,2025-08-02,Beauty,Face Mask,986.4710926672451,67,66093.56,4.8
C4-002,Small,5.0,C4,Central,Narayanganj,23.601480514930437,90.54576752983952,2025-09-13,HomeAppliances,Microwave,11987.305761222751,10,119873.06,4.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.599287009597454,90.53701425597401,2025-07-11,Furniture,Dining Set,30148.442955904615,17,512523.53,4.4
C4-002,Small,5.0,C4,Central,Narayanganj,23.59620377213677,90.54223560842988,2025-09-11,Clothing,Shoes,917.6135153957051,120,110113.62,4.6
C4-002,Small,5.0,C4,Central,Narayanganj,23.60213978222318,90.53785863932023,2024-10-31,Sports,Badminton Racket,1960.560595517101,44,86264.67,4.8
C4-002,Small,5.0,C4,Central,Narayanganj,23.60271874060463,90.54161593348066,2025-01-23,Grocery,Milk Powder (400g),779.6653799207063,186,145017.76,3.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.603770344218024,90.53843814746273,2025-05-27,Beauty,Face Mask,1987.061263771352,60,119223.68,4.2
C4-002,Small,5.0,C4,Central,Narayanganj,23.595491613844327,90.54611780374684,2025-01-15,Furniture,Table,11481.185020570761,17,195180.15,3.3
C4-002,Small,5.0,C4,Central,Narayanganj,23.594860277748285,90.53830060270583,2024-12-26,Furniture,Dining Set,30073.921814579622,12,360887.06,3.3
C4-002,Small,5.0,C4,Central,Narayanganj,23.59678584399215,90.53698877033091,2024-12-22,HomeAppliances,Washing Machine,33358.16062544804,30,1000744.82,3.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.603659962743247,90.54226606604774,2024-10-10,Grocery,Rice (5kg),333.99376772748303,163,54440.98,3.7
C4-002,Small,5.0,C4,Central,Narayanganj,23.597879215121516,90.53837531228167,2024-12-24,Grocery,Cooking Oil (1L),211.3550768427682,138,29167.0,4.8
C4-002,Small,5.0,C4,Central,Narayanganj,23.598014741095632,90.54001841382669,2025-04-04,Grocery,Honey (500g),721.4505066800144,189,136354.15,3.7
C4-002,Small,5.0,C4,Central,Narayanganj,23.603273235893937,90.53928848117037,2025-03-23,Grocery,Milk Powder (400g),571.9864539841423,283,161872.17,3.4
C4-002,Small,5.0,C4,Central,Narayanganj,23.599947580279352,90.54359126098261,2025-05-11,HomeAppliances,Washing Machine,18400.24704601951,24,441605.93,3.6
C4-002,Small,5.0,C4,Central,Narayanganj,23.595353544137794,90.536724713334,2025-09-20,Furniture,Table,40113.405917220276,13,521474.28,4.2
C4-002,Small,5.0,C4,Central,Narayanganj,23.593992138993784,90.53712483139503,2025-02-21,Clothing,T-Shirt,965.83910779066,70,67608.74,3.9
C4-002,Small,5.0,C4,Central,Narayanganj,23.60012541050084,90.54090555149898,2024-10-09,Beauty,Lipstick,510.96749764109074,62,31679.98,3.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.59865108074319,90.54395102519163,2025-08-26,Clothing,Dress,3686.626916217874,47,173271.47,3.9
C4-002,Small,5.0,C4,Central,Narayanganj,23.60001150584405,90.53835718257982,2025-05-05,Grocery,Tea (250g),392.41848941756405,229,89863.83,4.9
C4-002,Small,5.0,C4,Central,Narayanganj,23.594857974618524,90.5382137844733,2025-07-07,Grocery,Spice Mix,340.02923515226394,229,77866.69,4.4
C4-002,Small,5.0,C4,Central,Narayanganj,23.598611747784684,90.5463927217012,2024-11-23,Sports,Dumbbell Set,17479.69357550232,35,611789.28,3.4
C4-002,Small,5.0,C4,Central,Narayanganj,23.599323116895977,90.54434240673378,2025-03-08,Clothing,T-Shirt,1683.762859483996,115,193632.73,3.1
C4-002,Small,5.0,C4,Central,Narayanganj,23.599457889114767,90.54593794226875,2024-10-06,Clothing,Sunglasses,1721.6473111611958,83,142896.73,4.6
C4-002,Small,5.0,C4,Central,Narayanganj,23.602784198764944,90.54471045943785,2025-05-12,Beauty,Face Mask,3489.649674499505,56,195420.38,3.7
