data_type,record_id,city,region,latitude,longitude,category,product,price_bdt,units_sold,sales_amount,date,store_size,customer_rating,salesperson,coverage_value,outlets_visited,duration_hours,outlet_type,outlet_size,priority_score,potential_monthly_value,days_since_contact,no_order_reason,assigned_salesperson,brand,coverage_score,num_outlets,market_share,visit_count,total_outlets,unique_salespersons,intensity_score,from_city,to_city,from_region,to_region,from_latitude,from_longitude,to_latitude,to_longitude,distance_km,generated_at,cluster,pc1,pc2
sales,SALE0767,Patuakhali,South,22.372582,90.192098,Sports,Dumbbell Set,6294.0,41.0,258054.0,2024-11-16,Small,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.6569541046290928,-1.6420868504750892
sales,SALE0768,Chattogram,Central,22.388175,91.836314,Sports,Badminton Racket,7361.0,98.0,721378.0,2025-07-12,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.05277620238545564,1.456156771984924
sales,SALE0769,Bogra,North,24.947708,89.336355,Electronics,Power Bank,110919.0,98.0,10870062.0,2025-08-22,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,6.285313584119454,0.5067400970008393
sales,SALE0770,Pabna,North,24.098129,89.250222,Clothing,Sunglasses,2058.0,52.0,107016.0,2025-03-01,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.7267826526496861,-0.2089966180155113
sales,SALE0771,Natore,North,24.382876,89.050882,Grocery,Rice (5kg),586.0,26.0,15236.0,2025-03-29,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0750735792544353,1.0665284350227087
sales,SALE0772,Tangail,Central,24.278144,89.867211,Grocery,Spice Mix,583.0,25.0,14575.0,2025-09-27,Large,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0334217722371366,-1.8124555581397972
sales,SALE0773,Mymensingh,Central,24.733243,90.40054,Grocery,Honey (500g),294.0,29.0,8526.0,2024-10-16,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0207929248386152,-0.8055313439717242
sales,SALE0774,Dhaka,Central,23.888008,90.463739,HomeAppliances,Refrigerator,27136.0,65.0,1763840.0,2024-12-09,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.6129394409974677,-0.9653085928441228
sales,SALE0775,Faridpur,Central,23.602176,89.866788,Beauty,Perfume,2642.0,38.0,100396.0,2025-02-15,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8572432990024947,-0.0683633916028748
sales,SALE0776,Comilla,East,23.472766,91.111839,Clothing,Shoes,1683.0,56.0,94248.0,2024-10-20,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.6985849707701688,-0.31642320289035514
sales,SALE0777,Sylhet,East,24.982674,91.963081,Sports,Treadmill,12271.0,97.0,1190287.0,2025-07-02,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.3220205035787035,2.058207768763721
sales,SALE0778,Rajshahi,West,24.359903,88.597,Electronics,Bluetooth Speaker,10506.0,30.0,315180.0,2025-06-14,Large,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7040477264975675,1.383061937831998
sales,SALE0779,Dhaka,Central,23.753769,90.449863,Grocery,Cooking Oil (1L),791.0,3.0,2373.0,2024-12-09,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.2546623772691585,-1.610306288338079
sales,SALE0780,Nilphamari,North,25.964776,88.801741,Beauty,Shampoo,506.0,49.0,24794.0,2024-11-13,Medium,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8423067487985646,0.8761152898012273
sales,SALE0781,Khulna,West,22.858258,89.589521,Beauty,Sunscreen,598.0,77.0,46046.0,2025-09-12,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.5241732455477301,-0.84529723172183
sales,SALE0782,Moulvibazar,East,24.457479,91.771512,Clothing,Handbag,380.0,7.0,2660.0,2024-10-18,Small,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.2394738838536576,-0.7618963521245676
sales,SALE0783,Moulvibazar,East,24.473007,91.738505,Beauty,Lipstick,1212.0,71.0,86052.0,2025-05-30,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5874275066732467,0.9879040149702022
sales,SALE0784,Dhaka,Central,23.801461,90.319583,Furniture,Table,50560.0,88.0,4449280.0,2024-11-18,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.3841228732811452,-0.3035701576446654
sales,SALE0785,Sylhet,East,24.882091,91.85421,Electronics,Laptop,94832.0,67.0,6353744.0,2025-05-21,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.890133475845606,0.16429195523772028
sales,SALE0786,Moulvibazar,East,24.480212,91.812066,HomeAppliances,Microwave,29448.0,14.0,412272.0,2025-01-18,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.3727538437196243,-0.19418470330080065
sales,SALE0787,Sylhet,East,24.83474,91.806177,HomeAppliances,Blender,9471.0,14.0,132594.0,2025-01-25,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9290974297933258,-0.08655555910261704
sales,SALE0788,Sylhet,East,24.8564,91.790933,Electronics,Smartwatch,116986.0,67.0,7838062.0,2025-06-25,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,4.952185557761979,0.37508145830768214
sales,SALE0789,Pabna,North,24.029751,89.216555,Electronics,Smartwatch,29020.0,6.0,174120.0,2024-12-30,Medium,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.5683412781394866,0.6615689256092188
sales,SALE0790,Dhaka,Central,23.808728,90.361594,Clothing,Sunglasses,2268.0,43.0,97524.0,2025-06-08,Small,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7897399874600561,-1.5964897589948626
sales,SALE0791,Khulna,West,22.827619,89.558366,Grocery,Rice (5kg),153.0,74.0,11322.0,2024-10-29,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.57936932216532,-0.7213401853826481
sales,SALE0792,Bogra,North,24.86749,89.306457,Clothing,T-Shirt,3492.0,66.0,230472.0,2025-08-29,Large,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5290606807608378,0.9143872030025364
sales,SALE0793,Sylhet,East,24.89087,91.818717,Clothing,Jacket,2939.0,30.0,88170.0,2025-02-15,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.918236685157161,-0.9661406676958623
sales,SALE0794,Khulna,West,22.839762,89.502167,Beauty,Perfume,1017.0,23.0,23391.0,2025-09-16,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0596939909726257,-0.724946660975146
sales,SALE0795,Mymensingh,Central,24.841628,90.428849,HomeAppliances,Air Conditioner,22493.0,55.0,1237115.0,2025-08-08,Small,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.16954756632043552,1.1599485924100117
sales,SALE0796,Feni,East,23.03969,91.29434,Beauty,Perfume,279.0,18.0,5022.0,2024-11-01,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.120181072406741,-1.4204043692500425
sales,SALE0797,Faridpur,Central,23.586056,89.884009,Sports,Badminton Racket,14843.0,80.0,1187440.0,2025-05-22,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.26319898314889756,-0.8752931097912102
sales,SALE0798,Chattogram,Central,22.35428,91.885446,Clothing,Handbag,1703.0,24.0,40872.0,2025-08-09,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0307691084211417,-0.5568433825488681
sales,SALE0799,Comilla,East,23.508272,91.15891,Beauty,Lipstick,2426.0,50.0,121300.0,2024-10-18,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7553074806410075,1.0381826063582509
sales,SALE0800,Barishal,South,22.779144,90.33706,Clothing,Sunglasses,3929.0,22.0,86438.0,2025-08-10,Small,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9997891736573586,0.3618751506789494
sales,SALE0801,Dhaka,Central,23.905507,90.510058,Furniture,Office Chair,15446.0,14.0,216244.0,2025-03-07,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7569608975093454,-0.43724948345176345
sales,SALE0802,Comilla,East,23.475481,91.089901,Grocery,Tea (250g),734.0,57.0,41838.0,2025-07-06,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.7332395258366642,-0.1399772489574347
sales,SALE0803,Rangpur,North,25.754739,89.209362,Grocery,Sugar (1kg),666.0,4.0,2664.0,2024-10-21,Large,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.2935953801030513,0.9508787296293
sales,SALE0804,Chattogram,Central,22.326506,91.750853,Furniture,Table,36659.0,63.0,2309517.0,2025-08-10,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.9999286793964347,-0.08195702455291533
sales,SALE0805,Netrokona,Central,24.828057,90.746532,Furniture,Office Chair,22145.0,84.0,1860180.0,2025-04-29,Small,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.689835121214355,1.051919498554071
sales,SALE0806,Rangpur,North,25.708004,89.261369,HomeAppliances,Air Conditioner,36394.0,99.0,3603006.0,2024-12-15,Large,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,1.8327994358005268,0.6997490944231446
sales,SALE0807,Narayanganj,Central,23.583639,90.528733,Beauty,Face Mask,2971.0,67.0,199057.0,2025-01-12,Large,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5431666256220241,0.9294246864105025
sales,SALE0808,Pabna,North,24.02043,89.231531,Furniture,Office Chair,33367.0,85.0,2836195.0,2025-06-01,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.3465234862531452,-0.10270885361348667
sales,SALE0809,Sylhet,East,24.921641,91.942439,Furniture,Wardrobe,47035.0,50.0,2351750.0,2025-07-22,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.097873098847195,1.132274404326121
sales,SALE0810,Chandpur,Central,23.128949,90.614923,Electronics,Smartphone,9526.0,83.0,790658.0,2025-07-18,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.022676173363993905,1.5763356100806816
sales,SALE0811,Dhaka,Central,23.763475,90.372433,Clothing,Handbag,2330.0,22.0,51260.0,2025-08-29,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0262814208684532,-0.9036476485458275
sales,SALE0812,Sylhet,East,24.782988,91.741458,Sports,Badminton Racket,9614.0,7.0,67298.0,2025-01-20,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0157383014330092,-0.33453294750871965
sales,SALE0813,Satkhira,West,22.562625,89.040016,Electronics,Bluetooth Speaker,60858.0,31.0,1886598.0,2025-08-27,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.0721245635050294,-0.6189187626594106
sales,SALE0814,Saidpur,North,25.773688,89.0833,Sports,Yoga Mat,15183.0,12.0,182196.0,2025-01-24,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7837986286802582,-1.098078561088853
sales,SALE0815,Netrokona,Central,24.890363,90.605466,Electronics,Power Bank,105679.0,84.0,8877036.0,2025-09-27,Small,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,5.278498851281094,-0.29564881895771694
sales,SALE0816,Dinajpur,North,25.658713,88.868874,Sports,Football,18756.0,71.0,1331676.0,2025-10-06,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.27937348550634195,1.221803408530052
sales,SALE0817,Dhaka,Central,23.706094,90.515982,Electronics,Smartwatch,74628.0,72.0,5373216.0,2025-06-23,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.10505252775648,0.4878249061454022
sales,SALE0818,Faridpur,Central,23.597724,89.807846,Electronics,Camera,55624.0,7.0,389368.0,2025-06-14,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,0.15342026792546504,-1.222618419521866
sales,SALE0819,Sylhet,East,24.866408,91.888471,Electronics,Power Bank,101933.0,85.0,8664305.0,2025-04-03,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,5.119429657131704,-0.10533524584729899
sales,SALE0820,Saidpur,North,25.77919,88.932196,Furniture,Office Chair,54762.0,85.0,4654770.0,2025-06-15,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.5255930238957807,-0.2029124075205394
sales,SALE0821,Jhenaidah,West,23.515033,89.204807,Clothing,Handbag,2895.0,38.0,110010.0,2024-12-30,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.8392598210757471,-0.5474202945549369
sales,SALE0822,Feni,East,23.054275,91.520917,Furniture,Office Chair,8000.0,22.0,176000.0,2025-01-27,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8796481332003226,0.6587677093113068
sales,SALE0823,Patuakhali,South,22.359103,90.395852,Clothing,Sunglasses,3255.0,53.0,172515.0,2025-08-13,Medium,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6765434254212299,0.4345128889845898
sales,SALE0824,Feni,East,23.010265,91.406149,Furniture,Table,12913.0,51.0,658563.0,2025-06-18,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.3036771744105174,0.998024305612217
sales,SALE0825,Sunamganj,East,25.060889,91.412883,Grocery,Cooking Oil (1L),773.0,44.0,34012.0,2025-08-12,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.8409279045139708,-1.4171364415823762
sales,SALE0826,Saidpur,North,25.843458,88.972668,Grocery,Honey (500g),728.0,76.0,55328.0,2025-08-04,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.5474338910494758,0.2563660815140098
sales,SALE0827,Bandarban,East,22.155538,92.277318,Beauty,Sunscreen,4330.0,18.0,77940.0,2025-01-24,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0240925384340704,-0.16805825635320054
sales,SALE0828,Khulna,West,22.889402,89.62866,Sports,Football,18628.0,56.0,1043168.0,2024-12-11,Medium,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.015016073301551204,1.3511061111698388
sales,SALE0829,Narail,West,23.136501,89.486227,Clothing,Handbag,1025.0,89.0,91225.0,2024-12-14,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.41854767984395985,1.3726954185060334
sales,SALE0830,Mymensingh,Central,24.799829,90.35201,Furniture,Table,11786.0,50.0,589300.0,2024-11-04,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.35378841118555093,0.35409061380205775
sales,SALE0831,Barguna,South,22.182024,90.10857,Furniture,Sofa,38037.0,50.0,1901850.0,2025-03-06,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.7229141192023463,1.1775399174506604
sales,SALE0832,Dhaka,Central,23.826503,90.343639,Electronics,Tablet,43860.0,51.0,2236860.0,2025-04-14,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.0178901006678862,-0.27211079377863295
sales,SALE0833,Chattogram,Central,22.36116,91.603732,Sports,Cricket Bat,5027.0,53.0,266431.0,2024-12-02,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6178732677711605,1.3811594462490482
sales,SALE0834,Sylhet,East,24.9552,91.915344,Clothing,Shoes,1524.0,90.0,137160.0,2024-12-30,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.3771630090134233,1.2236116501354422
sales,SALE0835,Satkhira,West,22.652554,89.174842,Grocery,Tea (250g),687.0,28.0,19236.0,2025-06-26,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.034725886646796,0.1354413134449357
sales,SALE0836,Rangpur,North,25.800681,89.208822,Beauty,Shampoo,3028.0,87.0,263436.0,2025-07-31,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.3210041024126085,1.0198915852517187
sales,SALE0837,Sylhet,East,24.868451,91.805307,Furniture,Table,38023.0,70.0,2661610.0,2024-10-16,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.2420282184032254,-0.47646912777581507
sales,SALE0838,Barishal,South,22.718625,90.319279,Beauty,Perfume,3085.0,72.0,222120.0,2025-02-03,Large,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.47481966905870826,0.5136180419138913
sales,SALE0839,Jessore,West,23.074387,89.195882,Furniture,Wardrobe,51538.0,54.0,2783052.0,2024-10-26,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.4033300231474648,1.1615450131496623
sales,SALE0840,Saidpur,North,25.845568,89.006345,Clothing,Shoes,1471.0,55.0,80905.0,2025-09-30,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.7037933801034769,-1.124110398229542
sales,SALE0841,Rajshahi,West,24.390774,88.636089,HomeAppliances,Electric Fan,11524.0,7.0,80668.0,2024-10-28,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.947598371228897,-1.4597154047174472
sales,SALE0842,Netrokona,Central,24.919925,90.750623,Grocery,Spice Mix,204.0,37.0,7548.0,2024-10-22,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9372669911791317,-1.1830397957005656
sales,SALE0843,Rangpur,North,25.737765,89.280802,Clothing,T-Shirt,3128.0,38.0,118864.0,2025-06-24,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.8134113321442542,-1.5041282513090595
sales,SALE0844,Bogra,North,24.92582,89.402827,Clothing,Handbag,2153.0,14.0,30142.0,2024-11-25,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.1415042091324363,0.4306253320447233
sales,SALE0845,Dhaka,Central,23.762704,90.417149,Grocery,Spice Mix,269.0,96.0,25824.0,2024-11-09,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.3729141926969764,0.34875355992095347
sales,SALE0846,Chattogram,Central,22.373609,91.773884,Grocery,Tea (250g),752.0,37.0,27824.0,2024-10-17,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9114288063246261,-1.5043699257162961
sales,SALE0847,Netrokona,Central,24.78791,90.681677,Sports,Treadmill,13199.0,54.0,712746.0,2024-10-21,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.25605824208528966,1.5121443544985316
sales,SALE0848,Dhaka,Central,23.78962,90.525761,Electronics,Smartphone,9699.0,96.0,931104.0,2025-05-31,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.17512115258755875,0.9426222714212685
sales,SALE0849,Sylhet,East,24.919202,91.775862,Grocery,Spice Mix,493.0,29.0,14297.0,2024-11-16,Large,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0370549535164535,0.4674369075549464
sales,SALE0850,Rajshahi,West,24.358918,88.703648,Beauty,Shampoo,4677.0,95.0,444315.0,2024-12-02,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.1457847932596947,1.5900842290207788
sales,SALE0851,Rajshahi,West,24.33442,88.686403,Clothing,Jeans,1504.0,58.0,87232.0,2025-07-08,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.6687595577706316,-1.2460721569220121
sales,SALE0852,Chattogram,Central,22.280933,91.613271,Electronics,Headphones,104348.0,66.0,6886968.0,2025-08-06,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,4.330617785156421,-1.647244485895042
sales,SALE0853,Sherpur,Central,25.080013,89.99221,Furniture,Sofa,41477.0,34.0,1410218.0,2025-08-01,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,0.4740397852810263,-0.0013709617318256786
sales,SALE0854,Netrokona,Central,24.789813,90.709989,Clothing,Jacket,323.0,43.0,13889.0,2025-02-10,Large,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9200698424482443,1.439205451112325
sales,SALE0855,Barguna,South,22.159521,90.146953,Electronics,Smartphone,28146.0,42.0,1182132.0,2024-12-05,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,0.15557807576760602,0.6475526917223545
sales,SALE0856,Jessore,West,23.045584,89.160505,Electronics,Smartwatch,72297.0,74.0,5349978.0,2024-12-29,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.097498225454611,-1.3855999972744626
sales,SALE0857,Chattogram,Central,22.359849,91.810012,Grocery,Honey (500g),365.0,68.0,24820.0,2025-06-16,Small,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6474920010302535,0.31756307428722463
sales,SALE0858,Sirajganj,North,24.401863,89.687603,Electronics,Headphones,62516.0,70.0,4376120.0,2025-01-05,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.46224136437592,-1.2318312472723651
sales,SALE0859,Dinajpur,North,25.603973,88.646753,Sports,Cricket Bat,7491.0,85.0,636735.0,2025-04-20,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.07949209477236722,0.01848147874916336
sales,SALE0860,Rajshahi,West,24.421554,88.603925,Grocery,Cooking Oil (1L),673.0,68.0,45764.0,2025-02-05,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6497411874538438,1.2715767195278131
sales,SALE0861,Manikganj,Central,23.791416,89.957434,Grocery,Honey (500g),49.0,15.0,735.0,2024-10-29,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.1732028188174202,-0.5010769142417066
sales,SALE0862,Dhaka,Central,23.897047,90.361094,Clothing,Sunglasses,2813.0,80.0,225040.0,2025-06-04,Small,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.41109993701467384,1.0926621647168495
sales,SALE0863,Kushtia,West,23.848793,89.098759,Electronics,Camera,57987.0,15.0,869805.0,2025-03-23,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,0.4568321809517544,-0.4941494508077767
sales,SALE0864,Chattogram,Central,22.352231,91.75144,Beauty,Shampoo,402.0,67.0,26934.0,2025-03-29,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6727261038495149,1.2604179138008245
sales,SALE0865,Chattogram,Central,22.281176,91.802496,Beauty,Lipstick,4187.0,6.0,25122.0,2025-05-08,Large,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.1434810783276994,-1.4321881001445815
sales,SALE0866,Cox's Bazar,East,21.438463,92.047363,HomeAppliances,Washing Machine,7396.0,13.0,96148.0,2025-07-13,Large,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9965201798675015,-0.247170617130699
sales,SALE0867,Dinajpur,North,25.643416,88.731211,Clothing,Sunglasses,568.0,27.0,15336.0,2024-10-28,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0571686995438538,0.6013445960024951
sales,SALE0868,Pabna,North,24.038758,89.283182,Clothing,Handbag,3107.0,55.0,170885.0,2025-08-14,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.658297189413654,0.3010027736928782
sales,SALE0869,Dhaka,Central,23.870327,90.420922,Beauty,Face Mask,3765.0,83.0,312495.0,2025-08-31,Large,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.32713233277178877,1.125677496993669
sales,SALE0870,Barishal,South,22.691708,90.3721,Clothing,T-Shirt,2180.0,92.0,200560.0,2025-04-20,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.2843231400577758,-0.6654616659496162
