data_type,record_id,city,region,latitude,longitude,category,product,price_bdt,units_sold,sales_amount,date,store_size,customer_rating,salesperson,coverage_value,outlets_visited,duration_hours,outlet_type,outlet_size,priority_score,potential_monthly_value,days_since_contact,no_order_reason,assigned_salesperson,brand,coverage_score,num_outlets,market_share,visit_count,total_outlets,unique_salespersons,intensity_score,from_city,to_city,from_region,to_region,from_latitude,from_longitude,to_latitude,to_longitude,distance_km,generated_at
not_ordered,NOUT1483,Sirajganj,North,24.478078,89.654977,,,,,,,,,,,,,Retail Shop,Large,6.0,105511.0,109.0,Not contacted yet,Ayesha Khan,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1484,Manikganj,Central,23.920613,89.972911,,,,,,,,,,,,,Grocery Store,Large,3.0,134191.0,124.0,Stock issues,Jamal Uddin,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1485,Rangpur,North,25.788403,89.312781,,,,,,,,,,,,,Pharmacy,Large,7.0,79377.0,90.0,Not contacted yet,Ayesha Khan,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1486,Narail,West,23.126193,89.412002,,,,,,,,,,,,,Department Store,Large,3.0,136328.0,74.0,Not contacted yet,Jamal Uddin,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1487,Chattogram,Central,22.382668,91.733913,,,,,,,,,,,,,Department Store,Medium,7.0,38549.0,139.0,Price concerns,Fatima Begum,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1488,Jhalokati,South,22.592281,90.180364,,,,,,,,,,,,,Retail Shop,Large,5.0,106270.0,115.0,Stock issues,Rahim Hossain,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1489,Khulna,West,22.773569,89.520968,,,,,,,,,,,,,Retail Shop,Small,3.0,19547.0,143.0,Stock issues,Karim Ahmed,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1490,Sylhet,East,24.952245,91.878273,,,,,,,,,,,,,Grocery Store,Medium,6.0,29328.0,148.0,Price concerns,Ayesha Khan,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1491,Sylhet,East,24.960591,91.918917,,,,,,,,,,,,,Grocery Store,Medium,1.0,55561.0,128.0,Price concerns,Fatima Begum,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1492,Kushtia,West,23.828966,89.087234,,,,,,,,,,,,,Grocery Store,Large,10.0,102445.0,10.0,Competitor preference,Rahim Hossain,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1493,Faridpur,Central,23.568987,89.889352,,,,,,,,,,,,,Department Store,Medium,3.0,45899.0,134.0,Competitor preference,Jamal Uddin,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1494,Dhaka,Central,23.786405,90.418021,,,,,,,,,,,,,Department Store,Large,1.0,58932.0,159.0,Not contacted yet,Karim Ahmed,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1495,Rajshahi,West,24.330638,88.674829,,,,,,,,,,,,,Grocery Store,Medium,2.0,24840.0,150.0,Price concerns,Fatima Begum,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1496,Satkhira,West,22.666095,89.11093,,,,,,,,,,,,,Grocery Store,Large,4.0,149023.0,104.0,Not contacted yet,Rahim Hossain,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1497,Jamalpur,Central,24.875853,90.022933,,,,,,,,,,,,,Department Store,Small,1.0,20568.0,87.0,Price concerns,Rahim Hossain,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1498,Chattogram,Central,22.38982,91.785277,,,,,,,,,,,,,Pharmacy,Small,9.0,13339.0,130.0,Not contacted yet,Ayesha Khan,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1499,Tangail,Central,24.270962,89.873107,,,,,,,,,,,,,Grocery Store,Medium,6.0,21437.0,71.0,Stock issues,Ayesha Khan,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
not_ordered,NOUT1500,Barishal,South,22.762794,90.383705,,,,,,,,,,,,,Retail Shop,Small,10.0,13591.0,24.0,Competitor preference,Fatima Begum,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0001,Cox's Bazar,East,21.456783,92.055973,,,,,,,,,,,,,,,,,,,,Brand A,44.0,12.0,13.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0002,Dinajpur,North,25.645575,88.617989,,,,,,,,,,,,,,,,,,,,Brand A,92.0,7.0,17.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0003,Barguna,South,22.14817,90.052197,,,,,,,,,,,,,,,,,,,,Brand A,80.0,13.0,27.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0004,Sylhet,East,24.936071,91.925438,,,,,,,,,,,,,,,,,,,,Brand A,86.0,3.0,26.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0005,Dhaka,Central,23.803138,90.422657,,,,,,,,,,,,,,,,,,,,Brand E,88.0,10.0,27.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0006,Jhenaidah,West,23.442959,89.153587,,,,,,,,,,,,,,,,,,,,Brand A,89.0,9.0,33.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0007,Chattogram,Central,22.380959,91.723925,,,,,,,,,,,,,,,,,,,,Brand A,71.0,8.0,30.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0008,Narayanganj,Central,23.616376,90.486696,,,,,,,,,,,,,,,,,,,,Brand B,32.0,5.0,7.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0009,Sirajganj,North,24.454587,89.659672,,,,,,,,,,,,,,,,,,,,Brand C,72.0,9.0,30.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0010,Dhaka,Central,23.832841,90.425081,,,,,,,,,,,,,,,,,,,,Brand A,48.0,14.0,14.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0011,Manikganj,Central,23.873093,90.07405,,,,,,,,,,,,,,,,,,,,Brand B,70.0,11.0,16.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0012,Khulna,West,22.812049,89.47455,,,,,,,,,,,,,,,,,,,,Brand C,89.0,7.0,23.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0013,Dinajpur,North,25.606331,88.589408,,,,,,,,,,,,,,,,,,,,Brand E,99.0,13.0,32.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0014,Mymensingh,Central,24.773902,90.293624,,,,,,,,,,,,,,,,,,,,Brand E,70.0,12.0,23.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0015,Patuakhali,South,22.39418,90.389617,,,,,,,,,,,,,,,,,,,,Brand D,59.0,15.0,20.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0016,Bogra,North,24.781766,89.363552,,,,,,,,,,,,,,,,,,,,Brand E,59.0,12.0,31.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0017,Panchagarh,North,26.312729,88.537248,,,,,,,,,,,,,,,,,,,,Brand A,61.0,6.0,22.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0018,Chandpur,Central,23.211255,90.583013,,,,,,,,,,,,,,,,,,,,Brand C,26.0,2.0,8.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0019,Dhaka,Central,23.800039,90.398826,,,,,,,,,,,,,,,,,,,,Brand B,96.0,11.0,10.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0020,Dhaka,Central,23.859693,90.440052,,,,,,,,,,,,,,,,,,,,Brand D,66.0,4.0,25.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0021,Rangpur,North,25.729224,89.298213,,,,,,,,,,,,,,,,,,,,Brand D,25.0,6.0,8.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0022,Rajshahi,West,24.381546,88.561712,,,,,,,,,,,,,,,,,,,,Brand D,30.0,7.0,25.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0023,Barishal,South,22.769773,90.389228,,,,,,,,,,,,,,,,,,,,Brand A,49.0,14.0,22.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0024,Jessore,West,23.199954,89.21054,,,,,,,,,,,,,,,,,,,,Brand E,70.0,4.0,17.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0025,Khulna,West,22.913639,89.487481,,,,,,,,,,,,,,,,,,,,Brand B,72.0,12.0,24.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0026,Saidpur,North,25.778058,88.931656,,,,,,,,,,,,,,,,,,,,Brand A,85.0,10.0,12.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0027,Mymensingh,Central,24.687853,90.361315,,,,,,,,,,,,,,,,,,,,Brand C,96.0,1.0,16.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0028,Patuakhali,South,22.348517,90.414047,,,,,,,,,,,,,,,,,,,,Brand A,26.0,1.0,22.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0029,Brahmanbaria,East,23.980606,91.002446,,,,,,,,,,,,,,,,,,,,Brand E,58.0,13.0,9.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0030,Jhenaidah,West,23.43667,89.142888,,,,,,,,,,,,,,,,,,,,Brand E,94.0,5.0,10.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0031,Khulna,West,22.870058,89.50752,,,,,,,,,,,,,,,,,,,,Brand C,68.0,7.0,25.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0032,Rangamati,East,22.661446,92.176853,,,,,,,,,,,,,,,,,,,,Brand C,91.0,10.0,18.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0033,Netrokona,Central,24.985144,90.719993,,,,,,,,,,,,,,,,,,,,Brand D,72.0,1.0,14.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0034,Barishal,South,22.667435,90.358852,,,,,,,,,,,,,,,,,,,,Brand D,53.0,3.0,5.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0035,Natore,North,24.393377,89.119484,,,,,,,,,,,,,,,,,,,,Brand C,60.0,7.0,31.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0036,Khulna,West,22.970759,89.511261,,,,,,,,,,,,,,,,,,,,Brand D,76.0,6.0,21.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0037,Khulna,West,22.763739,89.585229,,,,,,,,,,,,,,,,,,,,Brand A,93.0,8.0,28.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0038,Dhaka,Central,23.833941,90.249153,,,,,,,,,,,,,,,,,,,,Brand C,60.0,4.0,10.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0039,Dhaka,Central,23.753325,90.422319,,,,,,,,,,,,,,,,,,,,Brand E,97.0,1.0,17.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0040,Saidpur,North,25.757226,88.983582,,,,,,,,,,,,,,,,,,,,Brand B,67.0,5.0,29.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0041,Rajshahi,West,24.342009,88.557338,,,,,,,,,,,,,,,,,,,,Brand D,36.0,14.0,24.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0042,Barishal,South,22.751898,90.275737,,,,,,,,,,,,,,,,,,,,Brand D,63.0,12.0,13.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0043,Jhalokati,South,22.57717,90.175639,,,,,,,,,,,,,,,,,,,,Brand A,70.0,11.0,15.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0044,Sylhet,East,24.906212,91.935776,,,,,,,,,,,,,,,,,,,,Brand E,64.0,4.0,32.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0045,Mymensingh,Central,24.741652,90.310185,,,,,,,,,,,,,,,,,,,,Brand A,74.0,3.0,30.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0046,Sylhet,East,24.89661,91.817423,,,,,,,,,,,,,,,,,,,,Brand A,42.0,3.0,13.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0047,Chattogram,Central,22.406087,91.769225,,,,,,,,,,,,,,,,,,,,Brand D,74.0,15.0,19.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0048,Jessore,West,23.115143,89.16264,,,,,,,,,,,,,,,,,,,,Brand D,59.0,7.0,9.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0049,Jhenaidah,West,23.512847,89.318771,,,,,,,,,,,,,,,,,,,,Brand C,98.0,2.0,16.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0050,Chattogram,Central,22.371057,91.777077,,,,,,,,,,,,,,,,,,,,Brand A,30.0,3.0,13.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0051,Cox's Bazar,East,21.453822,91.857716,,,,,,,,,,,,,,,,,,,,Brand A,31.0,6.0,32.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0052,Feni,East,22.968445,91.379212,,,,,,,,,,,,,,,,,,,,Brand E,52.0,9.0,28.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0053,Bogra,North,24.91212,89.424594,,,,,,,,,,,,,,,,,,,,Brand D,27.0,1.0,27.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0054,Thakurgaon,North,25.996943,88.457966,,,,,,,,,,,,,,,,,,,,Brand E,21.0,2.0,19.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0055,Sunamganj,East,25.166688,91.336737,,,,,,,,,,,,,,,,,,,,Brand E,70.0,8.0,26.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0056,Pabna,North,23.929031,89.26344,,,,,,,,,,,,,,,,,,,,Brand E,36.0,4.0,31.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0057,Satkhira,West,22.711946,89.152193,,,,,,,,,,,,,,,,,,,,Brand B,93.0,10.0,31.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0058,Comilla,East,23.396846,91.115909,,,,,,,,,,,,,,,,,,,,Brand C,76.0,15.0,28.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0059,Rangamati,East,22.665468,92.251758,,,,,,,,,,,,,,,,,,,,Brand A,54.0,8.0,9.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0060,Cox's Bazar,East,21.38539,91.98985,,,,,,,,,,,,,,,,,,,,Brand D,53.0,14.0,9.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0061,Comilla,East,23.533437,91.293746,,,,,,,,,,,,,,,,,,,,Brand D,29.0,3.0,26.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0062,Manikganj,Central,23.874587,90.012847,,,,,,,,,,,,,,,,,,,,Brand B,26.0,4.0,20.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0063,Narayanganj,Central,23.488043,90.499468,,,,,,,,,,,,,,,,,,,,Brand B,81.0,6.0,11.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0064,Dinajpur,North,25.633801,88.591978,,,,,,,,,,,,,,,,,,,,Brand C,95.0,12.0,16.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0065,Gaibandha,North,25.231975,89.415804,,,,,,,,,,,,,,,,,,,,Brand E,26.0,8.0,21.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0066,Barguna,South,22.054333,90.062097,,,,,,,,,,,,,,,,,,,,Brand B,67.0,5.0,33.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0067,Barishal,South,22.814712,90.373611,,,,,,,,,,,,,,,,,,,,Brand B,59.0,3.0,8.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0068,Jhenaidah,West,23.607609,89.171386,,,,,,,,,,,,,,,,,,,,Brand E,49.0,9.0,14.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0069,Jessore,West,23.232318,89.123529,,,,,,,,,,,,,,,,,,,,Brand C,66.0,13.0,27.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0070,Sirajganj,North,24.416865,89.705206,,,,,,,,,,,,,,,,,,,,Brand C,26.0,1.0,25.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0071,Chattogram,Central,22.306967,91.724018,,,,,,,,,,,,,,,,,,,,Brand D,52.0,5.0,24.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0072,Pabna,North,23.955309,89.183758,,,,,,,,,,,,,,,,,,,,Brand C,79.0,6.0,27.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0073,Jessore,West,23.187047,89.184885,,,,,,,,,,,,,,,,,,,,Brand B,29.0,2.0,9.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0074,Dhaka,Central,23.868375,90.401407,,,,,,,,,,,,,,,,,,,,Brand B,39.0,15.0,26.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0075,Dinajpur,North,25.601202,88.532353,,,,,,,,,,,,,,,,,,,,Brand D,56.0,13.0,21.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0076,Natore,North,24.396072,89.11094,,,,,,,,,,,,,,,,,,,,Brand D,99.0,12.0,29.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0077,Dhaka,Central,23.789248,90.322647,,,,,,,,,,,,,,,,,,,,Brand A,77.0,8.0,32.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0078,Jamalpur,Central,24.833378,89.987885,,,,,,,,,,,,,,,,,,,,Brand D,46.0,4.0,24.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0079,Cox's Bazar,East,21.411308,92.014892,,,,,,,,,,,,,,,,,,,,Brand B,82.0,3.0,5.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0080,Dhaka,Central,23.836702,90.366394,,,,,,,,,,,,,,,,,,,,Brand E,88.0,7.0,25.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0081,Chattogram,Central,22.311527,91.784738,,,,,,,,,,,,,,,,,,,,Brand A,80.0,6.0,26.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0082,Jhalokati,South,22.674295,90.184266,,,,,,,,,,,,,,,,,,,,Brand E,27.0,13.0,30.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0083,Khagrachhari,East,23.099287,91.95821,,,,,,,,,,,,,,,,,,,,Brand E,69.0,4.0,29.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0084,Dhaka,Central,23.812315,90.466196,,,,,,,,,,,,,,,,,,,,Brand C,62.0,12.0,24.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0085,Dhaka,Central,23.79729,90.360268,,,,,,,,,,,,,,,,,,,,Brand A,69.0,10.0,34.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0086,Khagrachhari,East,23.138183,91.994044,,,,,,,,,,,,,,,,,,,,Brand B,61.0,12.0,21.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0087,Rajshahi,West,24.376799,88.547069,,,,,,,,,,,,,,,,,,,,Brand B,54.0,10.0,31.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0088,Tangail,Central,24.21197,89.954256,,,,,,,,,,,,,,,,,,,,Brand C,49.0,15.0,14.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0089,Sunamganj,East,25.116792,91.42403,,,,,,,,,,,,,,,,,,,,Brand A,33.0,9.0,7.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0090,Jessore,West,23.187281,89.196275,,,,,,,,,,,,,,,,,,,,Brand D,76.0,8.0,20.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0091,Bogra,North,24.877019,89.482877,,,,,,,,,,,,,,,,,,,,Brand E,28.0,14.0,17.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0092,Dhaka,Central,23.780965,90.36743,,,,,,,,,,,,,,,,,,,,Brand B,55.0,5.0,12.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0093,Khulna,West,22.793023,89.429194,,,,,,,,,,,,,,,,,,,,Brand C,53.0,5.0,17.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0094,Dhaka,Central,23.815456,90.396222,,,,,,,,,,,,,,,,,,,,Brand E,46.0,14.0,21.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0095,Jessore,West,23.272579,89.148858,,,,,,,,,,,,,,,,,,,,Brand C,28.0,8.0,23.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0096,Netrokona,Central,24.978675,90.674658,,,,,,,,,,,,,,,,,,,,Brand B,77.0,12.0,28.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0097,Rangamati,East,22.620463,92.253998,,,,,,,,,,,,,,,,,,,,Brand A,21.0,11.0,25.6,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0098,Tangail,Central,24.261937,89.84357,,,,,,,,,,,,,,,,,,,,Brand C,50.0,11.0,22.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0099,Meherpur,West,23.806086,88.702024,,,,,,,,,,,,,,,,,,,,Brand B,88.0,8.0,33.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0100,Barishal,South,22.705951,90.322155,,,,,,,,,,,,,,,,,,,,Brand E,52.0,14.0,21.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0101,Sylhet,East,24.938311,91.829303,,,,,,,,,,,,,,,,,,,,Brand D,99.0,10.0,22.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0102,Khulna,West,22.906736,89.440177,,,,,,,,,,,,,,,,,,,,Brand E,87.0,9.0,28.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0103,Saidpur,North,25.841577,89.007276,,,,,,,,,,,,,,,,,,,,Brand E,27.0,5.0,34.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0104,Pabna,North,24.05185,89.233471,,,,,,,,,,,,,,,,,,,,Brand C,81.0,10.0,26.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0105,Chattogram,Central,22.388268,91.786896,,,,,,,,,,,,,,,,,,,,Brand D,33.0,5.0,30.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0106,Dinajpur,North,25.659108,88.697225,,,,,,,,,,,,,,,,,,,,Brand B,52.0,7.0,12.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0107,Faridpur,Central,23.598105,89.837751,,,,,,,,,,,,,,,,,,,,Brand A,96.0,9.0,27.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0108,Chattogram,Central,22.451675,91.77418,,,,,,,,,,,,,,,,,,,,Brand D,52.0,3.0,13.0,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0109,Sylhet,East,24.831931,91.844447,,,,,,,,,,,,,,,,,,,,Brand B,91.0,11.0,11.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0110,Rajshahi,West,24.341063,88.503998,,,,,,,,,,,,,,,,,,,,Brand D,40.0,9.0,12.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0111,Chattogram,Central,22.308955,91.745007,,,,,,,,,,,,,,,,,,,,Brand E,33.0,3.0,34.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0112,Feni,East,23.06439,91.493909,,,,,,,,,,,,,,,,,,,,Brand E,83.0,1.0,16.8,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0113,Rangpur,North,25.718396,89.239139,,,,,,,,,,,,,,,,,,,,Brand B,92.0,4.0,34.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0114,Jessore,West,23.163311,89.148374,,,,,,,,,,,,,,,,,,,,Brand E,85.0,15.0,6.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0115,Bogra,North,24.747156,89.382811,,,,,,,,,,,,,,,,,,,,Brand E,91.0,15.0,11.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0116,Jessore,West,23.151938,89.207349,,,,,,,,,,,,,,,,,,,,Brand B,35.0,1.0,29.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0117,Dhaka,Central,23.763057,90.419937,,,,,,,,,,,,,,,,,,,,Brand A,43.0,4.0,10.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0118,Dhaka,Central,23.822565,90.33795,,,,,,,,,,,,,,,,,,,,Brand A,22.0,2.0,25.7,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0119,Natore,North,24.45036,89.015579,,,,,,,,,,,,,,,,,,,,Brand D,79.0,7.0,16.4,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0120,Chattogram,Central,22.288427,91.88909,,,,,,,,,,,,,,,,,,,,Brand A,23.0,9.0,30.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0121,Kushtia,West,23.869076,89.034115,,,,,,,,,,,,,,,,,,,,Brand E,91.0,15.0,29.1,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0122,Dhaka,Central,23.826831,90.378579,,,,,,,,,,,,,,,,,,,,Brand D,69.0,2.0,5.3,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0123,Khagrachhari,East,23.175662,92.016585,,,,,,,,,,,,,,,,,,,,Brand A,57.0,4.0,16.2,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0124,Satkhira,West,22.691409,89.061202,,,,,,,,,,,,,,,,,,,,Brand A,56.0,1.0,32.5,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
brand,BRAND0125,Jhalokati,South,22.645923,90.132087,,,,,,,,,,,,,,,,,,,,Brand B,90.0,5.0,32.9,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
