outlet_id,city,latitude,longitude,region,category,product,price_bdt,units_sold,sales_amount,sale_date,store_size,customer_rating,returns,sales_per_unit
589,Chuadanga,23.596078181527034,88.81181107343735,Chuadanga,Furniture,Bookshelf,32681,12,392172,2025-02-02,Small,3.3,0,32681.0
590,Sylhet,24.802275594834054,91.91407473675694,Sylhet,Sports,Treadmill,7658,38,291004,2025-05-17,Large,3.95,0,7658.0
591,Tangail,24.277986748050388,89.91035934425874,Tangail,Clothing,Handbag,4673,114,532722,2024-11-03,Large,3.78,0,4673.0
592,Dhaka,23.825949536038063,90.4509596662045,Dhaka,Grocery,Spice Mix,508,158,80264,2025-09-11,Large,3.56,4,508.0
593,Satkhira,22.701828584835237,88.9982197595071,Satkhira,Furniture,Wardrobe,17573,22,386606,2025-02-03,Small,3.54,0,17573.0
594,Dhaka,23.938087828584997,90.49732712688538,Dhaka,Sports,Cricket Bat,18917,26,491842,2025-08-27,Small,4.22,0,18917.0
595,Rangamati,22.62846227149301,92.2472689300845,Rangamati,Beauty,Face Mask,2418,55,132990,2025-10-01,Small,3.52,1,2418.0
596,Habiganj,24.361849364480342,91.35211822600922,Habiganj,Clothing,T-Shirt,2218,77,170786,2024-12-23,Large,3.68,2,2218.0
597,Rajshahi,24.393962083347724,88.66636106064243,Rajshahi,Beauty,Shampoo,934,43,40162,2024-12-11,Medium,4.29,0,934.0
598,Bogra,24.886896678341884,89.40747464617938,Bogra,Electronics,Camera,120714,45,5432130,2025-03-22,Small,4.62,0,120714.0
599,Rangamati,22.557091075443747,92.16580349135931,Rangamati,Furniture,Office Chair,25543,12,306516,2025-05-02,Small,3.5,0,25543.0
600,Thakurgaon,26.018171157142497,88.34951289239518,Thakurgaon,Clothing,Handbag,4080,170,693600,2025-01-18,Medium,4.18,4,4080.0
601,Dhaka,23.73576138332743,90.27643567801216,Dhaka,Electronics,Tablet,73297,46,3371662,2025-06-22,Small,4.14,0,73297.0
602,Rangpur,25.695256004818013,89.13040386737538,Rangpur,Grocery,Honey (500g),732,293,214476,2025-02-27,Medium,4.19,8,732.0
603,Dhaka,23.71885118557724,90.4696389186155,Dhaka,Beauty,Shampoo,1755,33,57915,2025-03-24,Large,4.44,0,1755.0
604,Panchagarh,26.2525708380332,88.4293238142418,Panchagarh,Clothing,Jeans,2488,38,94544,2025-01-28,Small,4.08,0,2488.0
605,Barishal,22.727499753851163,90.23880159801517,Barishal,Clothing,Handbag,2088,87,181656,2025-01-03,Small,3.9,2,2088.0
606,Narayanganj,23.71617439161796,90.53985901259111,Narayanganj,Electronics,Tablet,42567,12,510804,2025-07-23,Medium,4.09,0,42567.0
607,Rangpur,25.840093871797354,89.20278520742806,Rangpur,Clothing,Jeans,2629,104,273416,2025-02-14,Medium,5.0,1,2629.0
608,Sylhet,24.896828588817872,91.730638310015,Sylhet,HomeAppliances,Refrigerator,20734,23,476882,2025-06-10,Medium,4.41,1,20734.0
609,Dhaka,23.87965566811288,90.49666854579796,Dhaka,HomeAppliances,Refrigerator,50310,25,1257750,2025-09-22,Small,4.66,1,50310.0
610,Cox's Bazar,21.260417586852267,91.92314349898055,Cox's Bazar,Electronics,Tablet,53776,32,1720832,2024-11-19,Medium,3.71,1,53776.0
611,Comilla,23.47148118110999,91.21074263132209,Comilla,HomeAppliances,Electric Fan,12153,13,157989,2025-03-28,Small,4.63,0,12153.0
612,Dhaka,23.82685906957475,90.57588062724086,Dhaka,Beauty,Sunscreen,1159,50,57950,2025-03-06,Medium,4.24,1,1159.0
613,Dhaka,23.921111954927753,90.43793299720792,Dhaka,Clothing,Handbag,684,77,52668,2025-08-13,Medium,4.71,2,684.0
614,Comilla,23.56575555651563,91.17837851893374,Comilla,Electronics,Laptop,100093,35,3503255,2025-06-16,Small,4.96,0,100093.0
615,Satkhira,22.572449913741764,89.06226207199263,Satkhira,Electronics,Power Bank,80397,31,2492307,2025-03-11,Small,3.74,0,80397.0
616,Sherpur,25.097523217933627,89.91722883236898,Sherpur,Grocery,Milk Powder (400g),482,53,25546,2025-08-12,Small,4.55,1,482.0
617,Rangpur,25.81701975954861,89.28496471036581,Rangpur,Grocery,Honey (500g),97,95,9215,2025-02-02,Small,4.64,2,97.0
618,Lalmonirhat,25.94663299168609,89.42262810790983,Lalmonirhat,Electronics,Tablet,110135,33,3634455,2025-01-13,Large,5.0,0,110135.0
619,Magura,23.593868453498693,89.30755252852447,Magura,Electronics,Bluetooth Speaker,55665,60,3339900,2025-07-12,Small,4.37,1,55665.0
620,Kushtia,23.94812999338374,89.1037187718849,Kushtia,Electronics,Power Bank,70873,38,2693174,2025-06-14,Large,3.76,2,70873.0
621,Jhalokati,22.515076819894272,90.25377391671351,Jhalokati,Electronics,Bluetooth Speaker,15141,24,363384,2025-08-10,Small,3.9,0,15141.0
622,Dhaka,23.857411104938624,90.27028552301037,Dhaka,Electronics,Tablet,113205,51,5773455,2025-07-19,Medium,4.14,1,113205.0
623,Narayanganj,23.636469425974614,90.52574366522578,Narayanganj,Furniture,Table,10024,21,210504,2025-02-07,Large,4.13,1,10024.0
624,Kushtia,24.017172707056748,89.12398272558548,Kushtia,Electronics,Smartphone,88403,31,2740493,2025-08-03,Small,3.95,0,88403.0
625,Jhenaidah,23.552411480488892,89.15015464842787,Jhenaidah,Clothing,Handbag,3826,88,336688,2025-04-09,Medium,3.74,4,3826.0
626,Sylhet,24.79711601008523,91.91320472096292,Sylhet,Beauty,Perfume,243,36,8748,2025-04-10,Small,3.52,1,243.0
627,Chattogram,22.440769544527438,91.88328794737937,Chattogram,Sports,Treadmill,22833,15,342495,2025-07-29,Medium,4.17,0,22833.0
628,Dhaka,23.90663718995391,90.24604075796871,Dhaka,Clothing,Jeans,3284,132,433488,2025-09-24,Medium,3.71,2,3284.0
629,Natore,24.450019255947353,89.15138739532476,Natore,Clothing,Jeans,2211,113,249843,2024-10-29,Medium,5.0,2,2211.0
630,Narayanganj,23.659913313721873,90.41262543812718,Narayanganj,Beauty,Face Mask,3065,28,85820,2025-03-13,Small,3.94,1,3065.0
631,Jhalokati,22.648863830195854,90.18209038924051,Jhalokati,Grocery,Tea (250g),479,222,106338,2025-08-24,Large,4.42,4,479.0
632,Manikganj,23.805767175242583,89.97455793356683,Manikganj,Electronics,Power Bank,37461,39,1460979,2025-02-01,Medium,4.12,1,37461.0
633,Chattogram,22.330752616222583,91.71588403886967,Chattogram,Sports,Football,7013,29,203377,2025-04-05,Small,3.91,1,7013.0
634,Magura,23.42703806680736,89.30730489668106,Magura,Sports,Yoga Mat,17354,43,746222,2025-07-17,Medium,4.16,1,17354.0
635,Sylhet,24.86481183459849,91.86912963030689,Sylhet,Electronics,Tablet,123465,51,6296715,2025-01-10,Medium,2.77,1,123465.0
636,Chattogram,22.33377040554526,91.61748982565294,Chattogram,Clothing,Handbag,3037,84,255108,2025-05-12,Small,3.58,2,3037.0
637,Gaibandha,25.242106169269196,89.41819000113028,Gaibandha,Sports,Football,21634,25,540850,2025-05-07,Small,4.88,0,21634.0
638,Dhaka,23.776258171663574,90.46343361229566,Dhaka,Grocery,Milk Powder (400g),803,50,40150,2025-08-04,Small,5.0,1,803.0
639,Narayanganj,23.574417209840576,90.38334397884977,Narayanganj,Clothing,Jeans,4391,102,447882,2025-08-11,Large,4.38,1,4391.0
640,Chandpur,23.12867964385621,90.66254584128787,Chandpur,HomeAppliances,Electric Fan,28691,20,573820,2025-01-28,Medium,3.09,0,28691.0
641,Chattogram,22.289897692148926,91.93140779747796,Chattogram,Clothing,Sunglasses,631,74,46694,2025-07-29,Small,4.37,0,631.0
642,Barguna,22.248358233002143,90.20629752406424,Barguna,Clothing,Shoes,4048,80,323840,2025-08-01,Small,4.74,1,4048.0
643,Barishal,22.78326957321229,90.48534022320453,Barishal,Grocery,Tea (250g),598,138,82524,2025-05-21,Medium,3.89,4,598.0
644,Dhaka,23.85345011998133,90.558081742985,Dhaka,Sports,Yoga Mat,12370,27,333990,2025-07-11,Medium,4.08,1,12370.0
645,Pirojpur,22.560506311121586,89.97467507611644,Pirojpur,Clothing,Jacket,2776,97,269272,2025-04-06,Small,3.68,2,2776.0
646,Cox's Bazar,21.32926663555653,91.9781582900599,Cox's Bazar,Electronics,Power Bank,21948,40,877920,2025-05-03,Medium,4.3,0,21948.0
647,Natore,24.48451329247092,89.16378211268476,Natore,Clothing,Shoes,3853,42,161826,2025-06-03,Medium,3.99,2,3853.0
648,Chattogram,22.39314795663444,91.84087928579623,Chattogram,Clothing,Handbag,3783,114,431262,2025-06-07,Medium,3.73,0,3783.0
649,Khulna,22.802085379401735,89.5042629479293,Khulna,Furniture,Wardrobe,23332,5,116660,2024-10-21,Medium,4.87,0,23332.0
650,Manikganj,23.933331889453346,90.12852590864597,Manikganj,Clothing,Shoes,3058,91,278278,2025-07-28,Large,4.35,3,3058.0
651,Khagrachhari,23.083715696390133,91.93288416244124,Khagrachhari,Clothing,Dress,3611,65,234715,2025-09-18,Small,4.31,0,3611.0
652,Rajshahi,24.390831609417322,88.76454899080811,Rajshahi,Sports,Yoga Mat,15973,18,287514,2025-09-30,Small,3.73,0,15973.0
653,Khagrachhari,23.054419618934848,92.02309170776263,Khagrachhari,Clothing,Dress,3719,85,316115,2025-02-26,Medium,4.86,5,3719.0
654,Khulna,22.964491456024962,89.50474179734472,Khulna,Grocery,Cooking Oil (1L),786,223,175278,2025-03-01,Small,4.3,6,786.0
655,Khulna,22.852861103114076,89.69074277743505,Khulna,Grocery,Honey (500g),202,173,34946,2025-09-11,Small,4.05,3,202.0
656,Jessore,23.20405080767738,89.24761822174673,Jessore,Grocery,Spice Mix,587,181,106247,2025-03-09,Small,4.01,1,587.0
657,Chattogram,22.326618318615267,91.79341876423554,Chattogram,Beauty,Lipstick,4577,50,228850,2025-04-03,Medium,4.0,1,4577.0
658,Dhaka,23.809104896222017,90.3926695904737,Dhaka,Clothing,Dress,431,100,43100,2024-10-20,Small,3.22,2,431.0
659,Chattogram,22.283175284654867,91.78561171190256,Chattogram,Grocery,Sugar (1kg),548,135,73980,2024-10-12,Medium,4.07,0,548.0
660,Chattogram,22.265759416480282,91.8962839523739,Chattogram,Sports,Cricket Bat,1553,27,41931,2025-08-09,Medium,5.0,4,1553.0
661,Sylhet,24.99893608841924,91.92242460460066,Sylhet,Electronics,Smartwatch,25453,70,1781710,2025-09-21,Small,3.7,1,25453.0
662,Dinajpur,25.61391745787362,88.60392103993607,Dinajpur,Beauty,Sunscreen,1433,64,91712,2025-08-30,Medium,4.52,1,1433.0
663,Manikganj,23.861594317804258,90.07148736325051,Manikganj,Clothing,Dress,2275,98,222950,2025-03-11,Small,4.25,0,2275.0
664,Rangpur,25.81006552251994,89.37258972988458,Rangpur,Electronics,Tablet,10213,75,765975,2024-12-08,Small,4.13,2,10213.0
665,Mymensingh,24.583571103603965,90.36563042228754,Mymensingh,Sports,Badminton Racket,6087,45,273915,2024-12-15,Small,4.93,0,6087.0
666,Dhaka,23.770911941820447,90.42298441597819,Dhaka,Sports,Treadmill,3866,20,77320,2025-06-11,Small,4.4,0,3866.0
667,Barguna,22.11729881630411,90.13760910986412,Barguna,Clothing,T-Shirt,3193,119,379967,2024-11-10,Medium,3.9,3,3193.0
668,Dhaka,23.866952518795163,90.35721886501629,Dhaka,Electronics,Smartwatch,13037,30,391110,2025-08-01,Large,3.0,1,13037.0
669,Tangail,24.313490205629446,89.95764078779028,Tangail,Electronics,Tablet,72847,49,3569503,2025-05-09,Medium,4.25,1,72847.0
670,Dhaka,23.88126315967284,90.3957438441345,Dhaka,Clothing,Jacket,1741,82,142762,2024-10-08,Medium,3.86,2,1741.0
671,Dhaka,23.766805758090513,90.3408563292226,Dhaka,Grocery,Sugar (1kg),135,152,20520,2025-07-23,Small,3.49,2,135.0
672,Jamalpur,24.852545156400204,89.98793463848726,Jamalpur,Sports,Badminton Racket,1812,40,72480,2024-11-04,Medium,4.15,1,1812.0
673,Chattogram,22.410315631888032,91.86779914234417,Chattogram,Furniture,Bookshelf,48767,20,975340,2025-01-01,Small,4.18,0,48767.0
674,Jhalokati,22.70772240325102,90.03720836132405,Jhalokati,Beauty,Perfume,2123,65,137995,2025-07-30,Medium,4.53,3,2123.0
675,Saidpur,25.834598148420216,89.04792759761803,Saidpur,Furniture,Table,37036,17,629612,2025-03-03,Small,4.11,1,37036.0
676,Dhaka,23.853017448003037,90.33497591587698,Dhaka,HomeAppliances,Microwave,24367,11,268037,2025-04-13,Medium,3.92,0,24367.0
677,Comilla,23.53209257030091,91.10604755661345,Comilla,Electronics,Tablet,94766,43,4074938,2025-07-07,Small,4.37,0,94766.0
678,Kushtia,23.974656615007476,89.06312905259722,Kushtia,Furniture,Bed,57740,10,577400,2025-06-11,Medium,3.64,0,57740.0
679,Rajshahi,24.240552008640353,88.56951511422344,Rajshahi,Grocery,Honey (500g),218,126,27468,2024-10-29,Medium,3.73,0,218.0
680,Dinajpur,25.609923926112764,88.65816027453822,Dinajpur,Clothing,Jeans,3037,77,233849,2025-05-14,Small,3.62,0,3037.0
681,Chandpur,23.32288018626659,90.63718958883217,Chandpur,HomeAppliances,Air Conditioner,31485,14,440790,2025-03-14,Large,4.54,1,31485.0
682,Tangail,24.319402591163588,89.86754056361885,Tangail,Grocery,Cooking Oil (1L),749,221,165529,2024-11-08,Small,4.19,5,749.0
683,Satkhira,22.657156092921067,89.1642735454051,Satkhira,Electronics,Laptop,64441,83,5348603,2024-11-25,Small,3.07,0,64441.0
684,Dhaka,23.884889324711747,90.51989950453333,Dhaka,Electronics,Bluetooth Speaker,7164,57,408348,2025-01-29,Small,4.83,0,7164.0
685,Sylhet,24.78094097071241,91.84246615140836,Sylhet,Clothing,Dress,1360,76,103360,2025-03-09,Small,4.12,2,1360.0
686,Rangamati,22.681117947730595,92.3139583613216,Rangamati,Clothing,Jacket,1634,137,223858,2025-05-01,Medium,4.46,2,1634.0
687,Jessore,23.21162940723155,89.29332226689769,Jessore,Clothing,Shoes,3306,123,406638,2024-11-18,Medium,3.64,1,3306.0
688,Dinajpur,25.637051543340686,88.7066112675233,Dinajpur,HomeAppliances,Electric Fan,46802,17,795634,2024-10-13,Small,4.65,0,46802.0
689,Pabna,23.917757905021624,89.34558631957016,Pabna,Electronics,Bluetooth Speaker,46608,57,2656656,2025-03-04,Small,3.64,1,46608.0
690,Sirajganj,24.32378999449647,89.81958583199139,Sirajganj,Grocery,Rice (5kg),389,210,81690,2025-08-03,Medium,3.9,3,389.0
691,Chattogram,22.403809272657927,91.83600763684242,Chattogram,Sports,Cricket Bat,13645,33,450285,2025-07-21,Medium,4.41,2,13645.0
692,Rangpur,25.78241682776662,89.25357859165089,Rangpur,Electronics,Bluetooth Speaker,78241,24,1877784,2025-01-25,Medium,3.85,0,78241.0
693,Bogra,24.9312572514007,89.45201720682586,Bogra,HomeAppliances,Electric Fan,16574,23,381202,2025-07-17,Large,4.35,1,16574.0
694,Barguna,22.07416715025555,90.19744200606965,Barguna,Furniture,Dining Set,22223,4,88892,2025-03-07,Small,4.37,0,22223.0
695,Jhenaidah,23.582007341533284,89.24023312688595,Jhenaidah,Beauty,Sunscreen,200,64,12800,2025-06-13,Small,4.85,4,200.0
696,Rangamati,22.62796524454579,92.12820206747806,Rangamati,Furniture,Wardrobe,37465,14,524510,2024-10-22,Small,4.34,1,37465.0
697,Saidpur,25.79325212541441,88.8787893348722,Saidpur,Grocery,Rice (5kg),252,217,54684,2025-01-05,Large,4.16,7,252.0
698,Bandarban,22.119592506260712,92.181145700434,Bandarban,Clothing,Handbag,1410,84,118440,2024-11-02,Small,5.0,0,1410.0
699,Satkhira,22.746381693875055,89.19853922693105,Satkhira,Clothing,Handbag,461,134,61774,2025-05-22,Large,3.08,3,461.0
700,Dhaka,23.845585075984673,90.28156820305429,Dhaka,Furniture,Bookshelf,20894,12,250728,2025-03-07,Medium,4.24,0,20894.0
701,Patuakhali,22.331140486388474,90.27795187284269,Patuakhali,Grocery,Milk Powder (400g),681,189,128709,2025-05-06,Small,4.78,3,681.0
702,Chattogram,22.4610669569937,91.80571560445775,Chattogram,Electronics,Power Bank,86141,26,2239666,2024-12-06,Medium,3.95,3,86141.0
703,Chattogram,22.341759057702763,91.73201688872084,Chattogram,Electronics,Smartphone,73463,27,1983501,2024-11-23,Medium,4.36,0,73463.0
704,Dhaka,23.900596531346913,90.47505038740833,Dhaka,Clothing,Jacket,2918,69,201342,2025-04-08,Small,3.87,1,2918.0
705,Sirajganj,24.41071381346256,89.6591513200562,Sirajganj,Sports,Badminton Racket,19422,37,718614,2025-06-22,Medium,3.6,1,19422.0
706,Mymensingh,24.645458843428894,90.41631545278055,Mymensingh,Electronics,Bluetooth Speaker,74182,68,5044376,2024-10-07,Small,4.5,2,74182.0
707,Comilla,23.479795932253612,91.26854688002194,Comilla,Grocery,Spice Mix,750,105,78750,2024-10-26,Medium,5.0,2,750.0
708,Narayanganj,23.608218484176824,90.45940797916995,Narayanganj,Sports,Treadmill,11265,37,416805,2025-03-23,Small,4.43,0,11265.0
709,Comilla,23.25515227882998,91.03384812425178,Comilla,Grocery,Tea (250g),235,112,26320,2025-05-18,Small,4.01,2,235.0
710,Dhaka,23.75500579608722,90.5473106800762,Dhaka,Clothing,Sunglasses,3655,34,124270,2025-07-22,Medium,3.68,1,3655.0
711,Brahmanbaria,23.826394307985414,91.05077177865908,Brahmanbaria,Clothing,Sunglasses,2796,87,243252,2025-02-19,Medium,4.01,0,2796.0
712,Mymensingh,24.679445189059823,90.44164008147136,Mymensingh,Grocery,Tea (250g),462,171,79002,2025-01-25,Medium,4.66,7,462.0
713,Rajshahi,24.37458077569869,88.54477783671163,Rajshahi,Sports,Yoga Mat,21661,25,541525,2025-05-27,Small,3.14,1,21661.0
714,Gaibandha,25.222156990036638,89.67995281775202,Gaibandha,Grocery,Cooking Oil (1L),510,91,46410,2025-02-20,Medium,3.35,2,510.0
715,Feni,23.078447402157757,91.37065444076137,Feni,Furniture,Bed,32779,5,163895,2025-07-12,Small,3.97,0,32779.0
716,Rangpur,25.746413755269256,89.48613353135565,Rangpur,Beauty,Face Cream,677,103,69731,2024-10-15,Large,4.71,4,677.0
717,Dhaka,23.87760917841638,90.37246862883325,Dhaka,Grocery,Sugar (1kg),719,146,104974,2025-10-04,Medium,4.1,3,719.0
718,Magura,23.580902861959764,89.39361811116399,Magura,Grocery,Milk Powder (400g),901,157,141457,2025-01-10,Small,4.19,5,901.0
719,Kishoreganj,24.3617709563408,90.79549119477618,Kishoreganj,Furniture,Bed,53482,5,267410,2024-12-12,Large,3.4,0,53482.0
720,Pirojpur,22.58601738335042,89.962883565665,Pirojpur,Grocery,Rice (5kg),379,124,46996,2025-07-19,Small,4.4,4,379.0
721,Moulvibazar,24.511204910948564,91.63715904048051,Moulvibazar,Furniture,Bed,38411,11,422521,2024-11-25,Medium,4.05,0,38411.0
722,Natore,24.411497476697892,89.15022608249913,Natore,Clothing,Jacket,3949,182,718718,2025-04-20,Small,3.89,3,3949.0
723,Dinajpur,25.70554720454783,88.6879233028897,Dinajpur,Electronics,Bluetooth Speaker,99224,20,1984480,2025-06-27,Medium,3.57,0,99224.0
724,Rajshahi,24.364040974527885,88.69776526927039,Rajshahi,Clothing,Sunglasses,4180,101,422180,2025-05-13,Large,3.44,2,4180.0
725,Barishal,22.684558426155313,90.37345474433712,Barishal,Clothing,Jeans,2282,133,303506,2025-02-21,Medium,4.09,3,2282.0
726,Tangail,24.019800667092436,90.01894659729018,Tangail,Electronics,Power Bank,35825,39,1397175,2024-12-06,Large,3.74,1,35825.0
727,Bandarban,22.18804010299485,92.18669726913761,Bandarban,Furniture,Table,35572,18,640296,2025-02-19,Medium,3.6,0,35572.0
728,Khulna,22.92056092246598,89.47796017404718,Khulna,Beauty,Sunscreen,1944,83,161352,2024-12-17,Small,4.53,2,1944.0
729,Satkhira,22.75484462985344,88.99103630568509,Satkhira,Clothing,Shoes,2919,36,105084,2025-05-21,Small,3.97,0,2919.0
730,Dhaka,23.81121547609405,90.38332021829869,Dhaka,Grocery,Rice (5kg),697,326,227222,2024-12-02,Small,3.58,10,697.0
731,Rajshahi,24.398893226994044,88.62396971100335,Rajshahi,HomeAppliances,Electric Fan,32477,16,519632,2025-04-18,Medium,4.02,0,32477.0
732,Dhaka,23.904894185679314,90.47237909907876,Dhaka,Clothing,Shoes,2510,175,439250,2024-11-29,Medium,3.67,2,2510.0
733,Jhenaidah,23.450572245051745,89.00663022487898,Jhenaidah,Clothing,Shoes,2819,90,253710,2025-04-21,Small,3.59,1,2819.0
734,Narayanganj,23.587746522497447,90.53887574196746,Narayanganj,Sports,Dumbbell Set,18925,31,586675,2025-09-05,Small,4.2,1,18925.0
735,Satkhira,22.61454994398874,89.22292848536506,Satkhira,Clothing,T-Shirt,682,62,42284,2025-03-18,Large,4.07,1,682.0
736,Rangamati,22.60863510293929,92.24235551674066,Rangamati,Electronics,Laptop,57374,80,4589920,2025-09-08,Medium,4.92,0,57374.0
737,Narayanganj,23.61838191848439,90.50016400952929,Narayanganj,Grocery,Honey (500g),456,106,48336,2025-06-29,Small,3.68,4,456.0
738,Bhola,22.695026838088438,90.63629949561401,Bhola,Clothing,Dress,4120,128,527360,2025-08-28,Small,5.0,4,4120.0
739,Comilla,23.582099484653803,91.28990924971058,Comilla,Grocery,Cooking Oil (1L),357,121,43197,2024-11-11,Small,3.83,1,357.0
740,Kushtia,23.89766791785349,89.1864941839624,Kushtia,Furniture,Dining Set,48755,18,877590,2024-10-23,Large,4.29,0,48755.0
741,Jhenaidah,23.462512251620083,89.14554393845889,Jhenaidah,Sports,Treadmill,24507,24,588168,2024-10-28,Medium,4.13,0,24507.0
742,Cox's Bazar,21.525007797892464,92.0354272213863,Cox's Bazar,Furniture,Table,25146,12,301752,2025-02-26,Small,4.38,0,25146.0
743,Jessore,23.230809649807465,89.10953438852519,Jessore,Clothing,T-Shirt,2484,36,89424,2025-01-26,Small,3.47,2,2484.0
744,Barishal,22.562661269687748,90.48637935233124,Barishal,Grocery,Sugar (1kg),346,174,60204,2025-04-12,Small,4.6,1,346.0
745,Barishal,22.60132327507608,90.33264646848666,Barishal,HomeAppliances,Electric Fan,4848,20,96960,2024-12-13,Small,4.89,0,4848.0
746,Rangamati,22.683129888039154,92.11083622293032,Rangamati,Clothing,Jacket,1447,105,151935,2025-02-02,Small,3.64,0,1447.0
747,Chandpur,23.222777004838868,90.64237739957596,Chandpur,Clothing,Jeans,3315,79,261885,2025-02-17,Small,4.23,3,3315.0
748,Sylhet,24.92150641322188,91.85712693918319,Sylhet,Grocery,Milk Powder (400g),391,152,59432,2025-08-26,Medium,3.96,7,391.0
749,Narayanganj,23.614487348384316,90.47356131520277,Narayanganj,Electronics,Camera,116206,58,6739948,2025-09-22,Small,4.05,2,116206.0
750,Sylhet,24.73886549882824,91.98309422322657,Sylhet,Grocery,Sugar (1kg),846,157,132822,2025-02-03,Medium,4.08,1,846.0
751,Tangail,24.284268474522285,89.86212107020641,Tangail,Clothing,Handbag,2544,131,333264,2025-07-16,Medium,3.73,2,2544.0
752,Comilla,23.419411776270906,91.37551090592173,Comilla,Grocery,Milk Powder (400g),344,261,89784,2025-07-02,Small,3.68,5,344.0
753,Khulna,22.929757391928394,89.44802239594951,Khulna,Grocery,Sugar (1kg),262,179,46898,2025-04-20,Small,4.67,2,262.0
754,Rajshahi,24.258914376743682,88.5396740673126,Rajshahi,HomeAppliances,Electric Fan,6110,16,97760,2025-03-25,Medium,3.85,0,6110.0
755,Rajshahi,24.31194107367949,88.55565413001939,Rajshahi,Sports,Badminton Racket,14660,43,630380,2024-12-02,Large,4.58,0,14660.0
756,Natore,24.39249671538878,89.08048169086534,Natore,Sports,Football,22646,23,520858,2025-09-19,Large,3.94,0,22646.0
757,Panchagarh,26.308852776101734,88.72186374910295,Panchagarh,Beauty,Lipstick,2949,54,159246,2024-12-03,Medium,3.9,4,2949.0
758,Sirajganj,24.519522963522483,89.69824724093742,Sirajganj,Electronics,Smartphone,56271,49,2757279,2024-12-31,Large,3.91,0,56271.0
759,Dhaka,23.758253240199167,90.41358924915046,Dhaka,Sports,Dumbbell Set,1667,8,13336,2025-05-26,Small,4.32,0,1667.0
760,Narayanganj,23.52991189459346,90.46461923090162,Narayanganj,Grocery,Tea (250g),681,218,148458,2025-06-29,Medium,3.65,3,681.0
761,Saidpur,25.775536378963885,88.97510232819931,Saidpur,Clothing,T-Shirt,2392,113,270296,2025-06-19,Medium,4.67,5,2392.0
762,Chattogram,22.341001280188653,91.68103602923232,Chattogram,Beauty,Shampoo,1533,57,87381,2025-05-16,Small,5.0,3,1533.0
763,Pabna,23.99934955394641,89.22761502160164,Pabna,Clothing,Jeans,847,65,55055,2025-03-24,Small,4.44,2,847.0
764,Barishal,22.703951876268647,90.33806368083202,Barishal,Grocery,Honey (500g),270,243,65610,2025-05-05,Small,3.53,1,270.0
765,Khagrachhari,23.170784856384927,91.94369636659444,Khagrachhari,Grocery,Rice (5kg),390,126,49140,2025-09-07,Small,3.89,2,390.0
766,Bandarban,22.246812103271164,92.12606381634238,Bandarban,HomeAppliances,Air Conditioner,26055,19,495045,2025-05-21,Medium,4.94,0,26055.0
767,Rangpur,25.779812505612906,89.29758996302758,Rangpur,Electronics,Smartphone,68501,32,2192032,2024-11-11,Large,4.37,1,68501.0
768,Sylhet,24.971407464279668,92.06661670243334,Sylhet,Electronics,Smartphone,72432,63,4563216,2025-05-10,Small,4.26,3,72432.0
769,Rangpur,25.81173548385984,89.26674918058421,Rangpur,Grocery,Cooking Oil (1L),226,164,37064,2025-08-13,Medium,3.91,1,226.0
770,Mymensingh,24.845521493914564,90.3329809624544,Mymensingh,HomeAppliances,Microwave,46626,26,1212276,2025-08-14,Small,4.03,0,46626.0
771,Khagrachhari,22.985257680543167,91.93851763760128,Khagrachhari,Clothing,Handbag,2898,115,333270,2024-11-09,Small,4.51,2,2898.0
772,Sylhet,24.844744968913226,91.84690312145862,Sylhet,Furniture,Office Chair,22718,12,272616,2024-10-12,Small,3.89,0,22718.0
773,Rajshahi,24.447735675224884,88.6027027106367,Rajshahi,Electronics,Headphones,79572,42,3342024,2025-02-01,Small,3.51,2,79572.0
774,Narayanganj,23.733274816596168,90.44419564656786,Narayanganj,Sports,Cricket Bat,17291,23,397693,2025-09-27,Small,3.08,0,17291.0
775,Narail,23.18143203989255,89.49384850356515,Narail,Clothing,Jeans,2005,26,52130,2025-05-06,Large,4.91,0,2005.0
776,Satkhira,22.7960337504422,89.03841740726436,Satkhira,Furniture,Bed,28043,13,364559,2024-10-28,Large,4.67,0,28043.0
777,Bandarban,22.19054600654698,92.26714624376595,Bandarban,Clothing,Sunglasses,1390,113,157070,2025-09-05,Medium,3.81,0,1390.0
778,Pabna,23.873118384055577,89.21608791421339,Pabna,Beauty,Perfume,3694,25,92350,2025-03-12,Small,4.76,1,3694.0
779,Dhaka,23.862754868649027,90.4263157320095,Dhaka,Electronics,Tablet,63195,13,821535,2025-01-07,Medium,4.31,0,63195.0
780,Rajshahi,24.486078961935554,88.73227953133168,Rajshahi,Clothing,Dress,1282,65,83330,2025-02-01,Small,3.61,1,1282.0
781,Sylhet,24.94469147607735,91.87431951107374,Sylhet,Grocery,Honey (500g),717,151,108267,2025-08-19,Medium,4.01,2,717.0
782,Comilla,23.551266943024157,91.05570189027999,Comilla,HomeAppliances,Blender,49585,10,495850,2025-04-26,Small,4.46,1,49585.0
783,Khulna,22.888702158473645,89.53064106058136,Khulna,Furniture,Dining Set,25381,21,533001,2025-03-19,Large,4.07,0,25381.0
784,Barishal,22.7292834757659,90.45525196363391,Barishal,Electronics,Camera,72410,108,7820280,2025-01-16,Small,4.65,4,72410.0
